DEPTH	P_L_95	P_H_95	P_L_99	P_H_99
1	-1	1	-1	1
2	-1	1	-1	1
3	-0.666666666666667	0.666666666666667	-1	1
4	-0.75	0.75	-1	1
5	-0.6	0.6	-0.8	0.8
6	-0.666666666666667	0.666666666666667	-0.833333333333333	0.833333333333333
7	-0.571428571428571	0.571428571428571	-0.714285714285714	0.714285714285714
8	-0.5	0.5	-0.75	0.75
9	-0.555555555555556	0.555555555555556	-0.666666666666667	0.666666666666667
10	-0.5	0.5	-0.7	0.7
11	-0.454545454545455	0.545454545454545	-0.636363636363636	0.636363636363636
12	-0.5	0.5	-0.666666666666667	0.666666666666667
13	-0.461538461538462	0.461538461538462	-0.615384615384615	0.615384615384615
14	-0.5	0.428571428571429	-0.571428571428572	0.571428571428571
15	-0.466666666666667	0.466666666666667	-0.6	0.6
16	-0.4375	0.4375	-0.5625	0.625
17	-0.470588235294118	0.470588235294118	-0.588235294117647	0.588235294117647
18	-0.444444444444444	0.444444444444444	-0.555555555555556	0.611111111111111
19	-0.421052631578947	0.421052631578947	-0.526315789473684	0.578947368421053
20	-0.45	0.4	-0.55	0.55
21	-0.428571428571429	0.428571428571429	-0.571428571428571	0.571428571428571
22	-0.409090909090909	0.409090909090909	-0.545454545454545	0.545454545454546
23	-0.434782608695652	0.391304347826087	-0.521739130434783	0.521739130434783
24	-0.416666666666667	0.416666666666667	-0.541666666666667	0.541666666666667
25	-0.4	0.4	-0.52	0.52
26	-0.423076923076923	0.384615384615385	-0.5	0.538461538461538
27	-0.407407407407407	0.407407407407407	-0.518518518518519	0.518518518518518
28	-0.428571428571428	0.392857142857143	-0.535714285714286	0.5
29	-0.379310344827586	0.379310344827586	-0.517241379310345	0.482758620689655
30	-0.4	0.4	-0.5	0.5
31	-0.387096774193548	0.387096774193548	-0.516129032258065	0.516129032258065
32	-0.375	0.375	-0.5	0.5
33	-0.393939393939394	0.393939393939394	-0.515151515151515	0.484848484848485
34	-0.382352941176471	0.382352941176471	-0.5	0.5
35	-0.371428571428571	0.371428571428571	-0.485714285714286	0.485714285714286
36	-0.388888888888889	0.388888888888889	-0.5	0.472222222222222
37	-0.378378378378378	0.378378378378378	-0.486486486486486	0.486486486486486
38	-0.394736842105263	0.368421052631579	-0.5	0.473684210526316
39	-0.384615384615385	0.384615384615385	-0.487179487179487	0.487179487179487
40	-0.375	0.375	-0.475	0.475
41	-0.365853658536585	0.365853658536585	-0.48780487804878	0.463414634146342
42	-0.357142857142857	0.380952380952381	-0.476190476190476	0.476190476190476
43	-0.372093023255814	0.372093023255814	-0.488372093023256	0.488372093023256
44	-0.363636363636364	0.363636363636364	-0.454545454545455	0.5
45	-0.377777777777778	0.377777777777778	-0.466666666666667	0.488888888888889
46	-0.369565217391304	0.369565217391304	-0.456521739130435	0.478260869565217
47	-0.382978723404255	0.361702127659574	-0.48936170212766	0.468085106382979
48	-0.354166666666667	0.354166666666667	-0.479166666666667	0.479166666666667
49	-0.36734693877551	0.36734693877551	-0.469387755102041	0.469387755102041
50	-0.36	0.36	-0.48	0.46
51	-0.352941176470588	0.352941176470588	-0.450980392156863	0.470588235294118
52	-0.346153846153846	0.365384615384615	-0.461538461538462	0.461538461538462
53	-0.358490566037736	0.358490566037736	-0.471698113207547	0.471698113207547
54	-0.351851851851852	0.37037037037037	-0.462962962962963	0.462962962962963
55	-0.345454545454545	0.363636363636364	-0.472727272727273	0.454545454545455
56	-0.357142857142857	0.357142857142857	-0.464285714285714	0.464285714285714
57	-0.350877192982456	0.350877192982456	-0.456140350877193	0.473684210526316
58	-0.362068965517241	0.362068965517241	-0.46551724137931	0.46551724137931
59	-0.35593220338983	0.355932203389831	-0.457627118644068	0.457627118644068
60	-0.35	0.35	-0.45	0.45
61	-0.344262295081967	0.360655737704918	-0.459016393442623	0.459016393442623
62	-0.354838709677419	0.354838709677419	-0.451612903225806	0.467741935483871
63	-0.349206349206349	0.333333333333333	-0.46031746031746	0.428571428571429
64	-0.34375	0.34375	-0.46875	0.4375
65	-0.353846153846154	0.353846153846154	-0.461538461538462	0.446153846153846
66	-0.348484848484849	0.348484848484848	-0.454545454545455	0.454545454545455
67	-0.343283582089552	0.343283582089552	-0.447761194029851	0.447761194029851
68	-0.352941176470588	0.352941176470588	-0.470588235294118	0.455882352941176
69	-0.347826086956522	0.347826086956522	-0.463768115942029	0.463768115942029
70	-0.357142857142857	0.342857142857143	-0.442857142857143	0.457142857142857
71	-0.352112676056338	0.352112676056338	-0.450704225352113	0.450704225352113
72	-0.361111111111111	0.347222222222222	-0.444444444444444	0.430555555555556
73	-0.342465753424658	0.342465753424658	-0.465753424657534	0.452054794520548
74	-0.351351351351351	0.337837837837838	-0.459459459459459	0.445945945945946
75	-0.346666666666667	0.346666666666667	-0.466666666666667	0.453333333333333
76	-0.342105263157895	0.355263157894737	-0.460526315789474	0.473684210526316
77	-0.337662337662338	0.337662337662338	-0.454545454545455	0.441558441558442
78	-0.333333333333333	0.346153846153846	-0.461538461538462	0.448717948717949
79	-0.341772151898734	0.341772151898734	-0.468354430379747	0.443037974683544
80	-0.35	0.3375	-0.4375	0.4625
81	-0.345679012345679	0.345679012345679	-0.45679012345679	0.432098765432099
82	-0.341463414634146	0.341463414634146	-0.439024390243902	0.439024390243902
83	-0.337349397590361	0.337349397590361	-0.445783132530121	0.44578313253012
84	-0.333333333333333	0.345238095238095	-0.428571428571429	0.452380952380952
85	-0.341176470588235	0.341176470588235	-0.447058823529412	0.447058823529412
86	-0.348837209302326	0.348837209302326	-0.465116279069767	0.441860465116279
87	-0.35632183908046	0.333333333333333	-0.459770114942529	0.448275862068965
88	-0.340909090909091	0.340909090909091	-0.443181818181818	0.454545454545454
89	-0.348314606741573	0.337078651685393	-0.460674157303371	0.438202247191011
90	-0.344444444444444	0.344444444444444	-0.444444444444444	0.444444444444444
91	-0.340659340659341	0.340659340659341	-0.450549450549451	0.43956043956044
92	-0.33695652173913	0.33695652173913	-0.434782608695652	0.445652173913044
93	-0.344086021505376	0.344086021505376	-0.451612903225806	0.440860215053763
94	-0.329787234042553	0.340425531914894	-0.425531914893617	0.446808510638298
95	-0.336842105263158	0.336842105263158	-0.442105263157895	0.431578947368421
96	-0.34375	0.333333333333333	-0.4375	0.4375
97	-0.34020618556701	0.329896907216495	-0.432989690721649	0.432989690721649
98	-0.336734693877551	0.346938775510204	-0.428571428571429	0.459183673469388
99	-0.333333333333333	0.343434343434343	-0.444444444444444	0.444444444444444
100	-0.34	0.33	-0.43	0.42
101	-0.346534653465347	0.346534653465347	-0.435643564356436	0.445544554455446
102	-0.333333333333333	0.333333333333333	-0.441176470588235	0.441176470588235
103	-0.339805825242719	0.330097087378641	-0.436893203883495	0.427184466019417
104	-0.336538461538462	0.336538461538462	-0.423076923076923	0.423076923076923
105	-0.342857142857143	0.333333333333333	-0.438095238095238	0.428571428571429
106	-0.330188679245283	0.330188679245283	-0.433962264150943	0.433962264150943
107	-0.336448598130841	0.336448598130841	-0.439252336448598	0.439252336448598
108	-0.333333333333333	0.333333333333333	-0.435185185185185	0.425925925925926
109	-0.339449541284404	0.330275229357798	-0.431192660550459	0.431192660550459
110	-0.336363636363636	0.336363636363636	-0.436363636363636	0.436363636363636
111	-0.333333333333333	0.333333333333333	-0.432432432432432	0.432432432432432
112	-0.339285714285714	0.330357142857143	-0.455357142857143	0.428571428571429
113	-0.336283185840708	0.336283185840708	-0.451327433628319	0.451327433628319
114	-0.333333333333333	0.333333333333333	-0.43859649122807	0.429824561403509
115	-0.339130434782609	0.321739130434783	-0.452173913043478	0.434782608695652
116	-0.344827586206897	0.336206896551724	-0.456896551724138	0.439655172413793
117	-0.333333333333333	0.333333333333333	-0.435897435897436	0.427350427350427
118	-0.330508474576271	0.330508474576271	-0.440677966101695	0.432203389830508
119	-0.319327731092437	0.327731092436975	-0.420168067226891	0.428571428571429
120	-0.333333333333333	0.333333333333333	-0.425	0.425
121	-0.330578512396694	0.330578512396694	-0.429752066115702	0.43801652892562
122	-0.327868852459016	0.336065573770492	-0.434426229508197	0.426229508196721
123	-0.333333333333333	0.341463414634146	-0.439024390243902	0.439024390243902
124	-0.338709677419355	0.330645161290323	-0.443548387096774	0.435483870967742
125	-0.328	0.336	-0.432	0.432
126	-0.333333333333333	0.341269841269841	-0.436507936507937	0.444444444444444
127	-0.330708661417323	0.330708661417323	-0.425196850393701	0.433070866141732
128	-0.328125	0.3359375	-0.4140625	0.4375
129	-0.341085271317829	0.325581395348837	-0.441860465116279	0.418604651162791
130	-0.338461538461538	0.330769230769231	-0.430769230769231	0.438461538461539
131	-0.32824427480916	0.33587786259542	-0.435114503816794	0.435114503816794
132	-0.333333333333333	0.325757575757576	-0.431818181818182	0.424242424242424
133	-0.330827067669173	0.338345864661654	-0.43609022556391	0.421052631578947
134	-0.32089552238806	0.328358208955224	-0.417910447761194	0.425373134328358
135	-0.340740740740741	0.333333333333333	-0.422222222222222	0.444444444444444
136	-0.330882352941176	0.330882352941177	-0.433823529411765	0.426470588235294
137	-0.343065693430657	0.328467153284672	-0.445255474452555	0.437956204379562
138	-0.326086956521739	0.326086956521739	-0.434782608695652	0.442028985507246
139	-0.323741007194245	0.330935251798561	-0.424460431654676	0.424460431654676
140	-0.328571428571429	0.328571428571429	-0.442857142857143	0.421428571428571
141	-0.326241134751773	0.326241134751773	-0.425531914893617	0.418439716312057
142	-0.330985915492958	0.330985915492958	-0.415492957746479	0.443661971830986
143	-0.321678321678322	0.328671328671329	-0.426573426573427	0.41958041958042
144	-0.333333333333333	0.326388888888889	-0.416666666666667	0.416666666666667
145	-0.337931034482759	0.331034482758621	-0.448275862068966	0.427586206896552
146	-0.328767123287671	0.328767123287671	-0.424657534246575	0.417808219178082
147	-0.326530612244898	0.326530612244898	-0.414965986394558	0.442176870748299
148	-0.331081081081081	0.331081081081081	-0.439189189189189	0.425675675675676
149	-0.335570469798658	0.322147651006711	-0.429530201342282	0.429530201342282
150	-0.333333333333333	0.333333333333333	-0.44	0.426666666666667
151	-0.33112582781457	0.324503311258278	-0.423841059602649	0.417218543046358
152	-0.322368421052632	0.322368421052632	-0.421052631578947	0.421052631578947
153	-0.333333333333333	0.326797385620915	-0.437908496732026	0.42483660130719
154	-0.324675324675325	0.331168831168831	-0.428571428571429	0.428571428571429
155	-0.32258064516129	0.329032258064516	-0.419354838709677	0.419354838709677
156	-0.333333333333333	0.326923076923077	-0.429487179487179	0.416666666666667
157	-0.331210191082803	0.331210191082803	-0.426751592356688	0.426751592356688
158	-0.329113924050633	0.322784810126582	-0.424050632911392	0.436708860759494
159	-0.327044025157233	0.327044025157233	-0.415094339622642	0.421383647798742
160	-0.31875	0.33125	-0.425	0.43125
161	-0.329192546583851	0.322981366459627	-0.422360248447205	0.416149068322981
162	-0.327160493827161	0.327160493827161	-0.41358024691358	0.425925925925926
163	-0.325153374233129	0.331288343558282	-0.423312883435583	0.417177914110429
164	-0.329268292682927	0.329268292682927	-0.426829268292683	0.420731707317073
165	-0.327272727272727	0.321212121212121	-0.424242424242424	0.424242424242424
166	-0.325301204819277	0.331325301204819	-0.433734939759036	0.41566265060241
167	-0.323353293413174	0.329341317365269	-0.431137724550898	0.437125748502994
168	-0.327380952380952	0.321428571428571	-0.434523809523809	0.422619047619048
169	-0.325443786982249	0.325443786982249	-0.437869822485207	0.42603550295858
170	-0.329411764705882	0.323529411764706	-0.417647058823529	0.435294117647059
171	-0.321637426900585	0.327485380116959	-0.421052631578947	0.426900584795322
172	-0.331395348837209	0.325581395348837	-0.436046511627907	0.430232558139535
173	-0.323699421965318	0.312138728323699	-0.427745664739884	0.398843930635838
174	-0.327586206896552	0.32183908045977	-0.442528735632184	0.419540229885058
175	-0.325714285714286	0.325714285714286	-0.434285714285714	0.417142857142857
176	-0.323863636363636	0.323863636363636	-0.420454545454545	0.431818181818182
177	-0.322033898305085	0.322033898305085	-0.423728813559322	0.435028248587571
178	-0.314606741573034	0.320224719101124	-0.410112359550562	0.421348314606742
179	-0.324022346368715	0.329608938547486	-0.418994413407821	0.430167597765363
180	-0.327777777777778	0.327777777777778	-0.438888888888889	0.438888888888889
181	-0.331491712707182	0.337016574585635	-0.43646408839779	0.430939226519337
182	-0.324175824175824	0.324175824175824	-0.417582417582418	0.417582417582418
183	-0.322404371584699	0.322404371584699	-0.415300546448087	0.426229508196721
184	-0.320652173913043	0.320652173913044	-0.418478260869565	0.423913043478261
185	-0.32972972972973	0.318918918918919	-0.416216216216216	0.410810810810811
186	-0.327956989247312	0.32258064516129	-0.424731182795699	0.419354838709677
187	-0.32620320855615	0.32620320855615	-0.433155080213904	0.438502673796791
188	-0.329787234042553	0.324468085106383	-0.420212765957447	0.425531914893617
189	-0.322751322751323	0.328042328042328	-0.428571428571429	0.428571428571429
190	-0.321052631578947	0.321052631578947	-0.410526315789474	0.426315789473684
191	-0.319371727748691	0.319371727748691	-0.418848167539267	0.43455497382199
192	-0.333333333333333	0.328125	-0.421875	0.427083333333333
193	-0.326424870466321	0.326424870466321	-0.419689119170985	0.424870466321243
194	-0.329896907216495	0.319587628865979	-0.432989690721649	0.417525773195876
195	-0.323076923076923	0.328205128205128	-0.420512820512821	0.430769230769231
196	-0.316326530612245	0.331632653061224	-0.418367346938775	0.423469387755102
197	-0.319796954314721	0.319796954314721	-0.436548223350254	0.411167512690355
198	-0.318181818181818	0.323232323232323	-0.419191919191919	0.419191919191919
199	-0.326633165829146	0.331658291457286	-0.42713567839196	0.4321608040201
200	-0.325	0.325	-0.425	0.42
201	-0.328358208955224	0.328358208955224	-0.417910447761194	0.437810945273632
202	-0.321782178217822	0.326732673267327	-0.410891089108911	0.420792079207921
203	-0.330049261083744	0.32512315270936	-0.423645320197044	0.408866995073892
204	-0.323529411764706	0.333333333333333	-0.416666666666667	0.446078431372549
205	-0.326829268292683	0.321951219512195	-0.424390243902439	0.44390243902439
206	-0.320388349514563	0.325242718446602	-0.422330097087379	0.436893203883495
207	-0.328502415458937	0.328502415458937	-0.420289855072464	0.42512077294686
208	-0.322115384615385	0.317307692307692	-0.413461538461538	0.413461538461538
209	-0.325358851674641	0.330143540669856	-0.435406698564593	0.421052631578947
210	-0.328571428571429	0.328571428571429	-0.419047619047619	0.423809523809524
211	-0.327014218009479	0.317535545023697	-0.421800947867299	0.421800947867299
212	-0.325471698113208	0.311320754716981	-0.429245283018868	0.415094339622642
213	-0.328638497652582	0.323943661971831	-0.427230046948357	0.417840375586854
214	-0.317757009345794	0.327102803738318	-0.425233644859813	0.41588785046729
215	-0.32093023255814	0.330232558139535	-0.423255813953488	0.423255813953488
216	-0.324074074074074	0.324074074074074	-0.416666666666667	0.421296296296296
217	-0.317972350230415	0.32258064516129	-0.405529953917051	0.419354838709677
218	-0.321100917431193	0.321100917431193	-0.422018348623853	0.412844036697248
219	-0.324200913242009	0.319634703196347	-0.415525114155251	0.429223744292237
220	-0.318181818181818	0.322727272727273	-0.422727272727273	0.422727272727273
221	-0.32579185520362	0.316742081447964	-0.416289592760181	0.420814479638009
222	-0.31981981981982	0.324324324324324	-0.423423423423423	0.418918918918919
223	-0.322869955156951	0.322869955156951	-0.412556053811659	0.412556053811659
224	-0.321428571428571	0.330357142857143	-0.419642857142857	0.424107142857143
225	-0.32	0.324444444444444	-0.422222222222222	0.417777777777778
226	-0.323008849557522	0.323008849557522	-0.424778761061947	0.415929203539823
227	-0.325991189427313	0.3215859030837	-0.418502202643172	0.414096916299559
228	-0.324561403508772	0.324561403508772	-0.421052631578947	0.425438596491228
229	-0.327510917030568	0.318777292576419	-0.427947598253275	0.414847161572052
230	-0.321739130434783	0.326086956521739	-0.421739130434783	0.426086956521739
231	-0.32034632034632	0.316017316017316	-0.424242424242424	0.402597402597403
232	-0.318965517241379	0.318965517241379	-0.426724137931034	0.418103448275862
233	-0.330472103004292	0.32618025751073	-0.429184549356223	0.424892703862661
234	-0.324786324786325	0.324786324786325	-0.427350427350427	0.427350427350427
235	-0.314893617021277	0.323404255319149	-0.412765957446808	0.417021276595745
236	-0.317796610169491	0.317796610169492	-0.406779661016949	0.415254237288136
237	-0.320675105485232	0.312236286919831	-0.421940928270042	0.413502109704641
238	-0.319327731092437	0.323529411764706	-0.428571428571429	0.415966386554622
239	-0.317991631799163	0.326359832635983	-0.418410041841004	0.418410041841004
240	-0.320833333333333	0.325	-0.425	0.425
241	-0.319502074688797	0.319502074688797	-0.423236514522822	0.419087136929461
242	-0.318181818181818	0.318181818181818	-0.40495867768595	0.409090909090909
243	-0.320987654320988	0.325102880658436	-0.419753086419753	0.42798353909465
244	-0.323770491803279	0.319672131147541	-0.418032786885246	0.422131147540984
245	-0.322448979591837	0.322448979591837	-0.43265306122449	0.440816326530612
246	-0.32520325203252	0.329268292682927	-0.41869918699187	0.410569105691057
247	-0.323886639676113	0.323886639676113	-0.421052631578947	0.433198380566802
248	-0.326612903225806	0.318548387096774	-0.42741935483871	0.415322580645161
249	-0.321285140562249	0.321285140562249	-0.413654618473896	0.417670682730924
250	-0.32	0.324	-0.432	0.424
251	-0.314741035856574	0.318725099601594	-0.414342629482072	0.418326693227092
252	-0.321428571428571	0.317460317460317	-0.420634920634921	0.408730158730159
253	-0.320158102766798	0.320158102766798	-0.422924901185771	0.41897233201581
254	-0.326771653543307	0.322834645669291	-0.421259842519685	0.425196850393701
255	-0.313725490196078	0.32156862745098	-0.415686274509804	0.427450980392157
256	-0.31640625	0.31640625	-0.421875	0.40234375
