DEPTH	P_L_95	P_H_95	P_L_99	P_H_99
257	-0.307392996108949	0.307392996108949	-0.392996108949416	0.396887159533074
258	-0.306201550387597	0.306201550387597	-0.395348837209302	0.406976744186047
259	-0.308880308880309	0.308880308880309	-0.409266409266409	0.397683397683398
260	-0.303846153846154	0.319230769230769	-0.384615384615385	0.403846153846154
261	-0.302681992337165	0.306513409961686	-0.390804597701149	0.390804597701149
262	-0.309160305343511	0.309160305343511	-0.416030534351145	0.400763358778626
263	-0.307984790874525	0.300380228136882	-0.395437262357414	0.403041825095057
264	-0.306818181818182	0.303030303030303	-0.40530303030303	0.397727272727273
265	-0.30188679245283	0.305660377358491	-0.388679245283019	0.39622641509434
266	-0.304511278195489	0.308270676691729	-0.402255639097744	0.402255639097744
267	-0.307116104868914	0.310861423220974	-0.400749063670412	0.404494382022472
268	-0.302238805970149	0.309701492537313	-0.388059701492537	0.395522388059702
269	-0.308550185873606	0.304832713754647	-0.397769516728625	0.394052044609665
270	-0.307407407407407	0.314814814814815	-0.407407407407407	0.403703703703704
271	-0.298892988929889	0.306273062730627	-0.387453874538745	0.40590405904059
272	-0.3125	0.308823529411765	-0.404411764705882	0.393382352941176
273	-0.296703296703297	0.307692307692308	-0.391941391941392	0.399267399267399
274	-0.299270072992701	0.302919708029197	-0.401459854014599	0.394160583941606
275	-0.309090909090909	0.312727272727273	-0.410909090909091	0.410909090909091
276	-0.300724637681159	0.293478260869565	-0.398550724637681	0.391304347826087
277	-0.303249097472924	0.299638989169675	-0.40072202166065	0.393501805054152
278	-0.302158273381295	0.302158273381295	-0.406474820143885	0.39568345323741
279	-0.311827956989247	0.297491039426523	-0.401433691756272	0.405017921146953
280	-0.303571428571429	0.307142857142857	-0.396428571428571	0.392857142857143
281	-0.306049822064057	0.306049822064057	-0.395017793594306	0.405693950177936
282	-0.308510638297872	0.304964539007092	-0.397163120567376	0.400709219858156
283	-0.303886925795053	0.303886925795053	-0.395759717314488	0.395759717314488
284	-0.302816901408451	0.306338028169014	-0.408450704225352	0.394366197183099
285	-0.312280701754386	0.301754385964912	-0.4	0.403508771929824
286	-0.311188811188811	0.304195804195804	-0.402097902097902	0.395104895104895
287	-0.310104529616725	0.299651567944251	-0.393728222996516	0.390243902439024
288	-0.305555555555556	0.302083333333333	-0.402777777777778	0.381944444444444
289	-0.304498269896194	0.304498269896194	-0.404844290657439	0.397923875432526
290	-0.313793103448276	0.303448275862069	-0.393103448275862	0.396551724137931
291	-0.305841924398625	0.302405498281787	-0.40893470790378	0.381443298969072
292	-0.308219178082192	0.304794520547945	-0.404109589041096	0.400684931506849
293	-0.293515358361775	0.303754266211604	-0.389078498293515	0.402730375426621
294	-0.306122448979592	0.302721088435374	-0.397959183673469	0.394557823129252
295	-0.298305084745763	0.305084745762712	-0.379661016949153	0.393220338983051
296	-0.314189189189189	0.307432432432432	-0.398648648648649	0.398648648648649
297	-0.2996632996633	0.292929292929293	-0.390572390572391	0.390572390572391
298	-0.302013422818792	0.305369127516779	-0.399328859060403	0.402684563758389
299	-0.301003344481605	0.301003344481605	-0.397993311036789	0.397993311036789
300	-0.303333333333333	0.303333333333333	-0.4	0.4
