DEPTH	P_L_95	P_H_95	P_L_99	P_H_99
257	-0.272373540856031	0.276264591439689	-0.365758754863813	0.357976653696498
258	-0.275193798449612	0.267441860465116	-0.356589147286822	0.356589147286822
259	-0.27027027027027	0.274131274131274	-0.359073359073359	0.355212355212355
260	-0.276923076923077	0.273076923076923	-0.369230769230769	0.365384615384615
261	-0.279693486590038	0.268199233716475	-0.363984674329502	0.344827586206897
262	-0.270992366412214	0.274809160305343	-0.358778625954198	0.358778625954199
263	-0.273764258555133	0.273764258555133	-0.357414448669202	0.357414448669201
264	-0.272727272727273	0.276515151515152	-0.352272727272727	0.356060606060606
265	-0.271698113207547	0.275471698113208	-0.347169811320755	0.366037735849057
266	-0.266917293233083	0.278195488721804	-0.360902255639098	0.360902255639098
267	-0.277153558052434	0.273408239700375	-0.359550561797753	0.344569288389513
268	-0.279850746268657	0.276119402985075	-0.365671641791045	0.358208955223881
269	-0.275092936802974	0.275092936802974	-0.364312267657993	0.356877323420074
270	-0.274074074074074	0.274074074074074	-0.366666666666667	0.359259259259259
271	-0.273062730627306	0.269372693726937	-0.365313653136531	0.350553505535055
272	-0.275735294117647	0.279411764705882	-0.356617647058824	0.352941176470588
273	-0.271062271062271	0.274725274725275	-0.355311355311355	0.358974358974359
274	-0.273722627737226	0.277372262773723	-0.354014598540146	0.357664233576642
275	-0.276363636363636	0.276363636363636	-0.356363636363636	0.370909090909091
276	-0.260869565217391	0.282608695652174	-0.351449275362319	0.358695652173913
277	-0.274368231046931	0.270758122743682	-0.357400722021661	0.350180505415162
278	-0.26978417266187	0.273381294964029	-0.356115107913669	0.363309352517986
279	-0.275985663082437	0.272401433691756	-0.351254480286738	0.365591397849462
280	-0.275	0.275	-0.353571428571429	0.360714285714286
281	-0.270462633451957	0.281138790035587	-0.355871886120996	0.355871886120996
282	-0.273049645390071	0.269503546099291	-0.358156028368794	0.351063829787234
283	-0.279151943462898	0.275618374558304	-0.353356890459364	0.367491166077738
284	-0.278169014084507	0.27112676056338	-0.369718309859155	0.352112676056338
285	-0.280701754385965	0.273684210526316	-0.364912280701754	0.357894736842105
286	-0.276223776223776	0.272727272727273	-0.356643356643357	0.342657342657343
287	-0.278745644599303	0.275261324041812	-0.362369337979094	0.369337979094077
288	-0.274305555555556	0.263888888888889	-0.357638888888889	0.347222222222222
289	-0.27681660899654	0.273356401384083	-0.359861591695502	0.352941176470588
290	-0.279310344827586	0.275862068965517	-0.36551724137931	0.36551724137931
291	-0.271477663230241	0.278350515463917	-0.36426116838488	0.360824742268041
292	-0.273972602739726	0.270547945205479	-0.349315068493151	0.35958904109589
293	-0.283276450511945	0.273037542662116	-0.36518771331058	0.348122866894198
294	-0.268707482993197	0.272108843537415	-0.360544217687075	0.340136054421769
295	-0.277966101694915	0.274576271186441	-0.36271186440678	0.352542372881356
296	-0.277027027027027	0.277027027027027	-0.361486486486487	0.371621621621622
297	-0.269360269360269	0.272727272727273	-0.353535353535353	0.35016835016835
298	-0.268456375838926	0.275167785234899	-0.348993288590604	0.359060402684564
299	-0.274247491638796	0.270903010033445	-0.361204013377926	0.357859531772575
300	-0.273333333333333	0.27	-0.35	0.343333333333333
