DEPTH	P_L_95	P_H_95	P_L_99	P_H_99	P_L_95_A	P_H_95_A	P_L_99_A	P_H_99_A	P_L_95_B	P_H_95_B	P_L_99_B	P_H_99_B
37	-0.324324324324324	0.297297297297297	-0.432432432432432	0.378378378378378	0.27027027027027	0.72972972972973	0.189189189189189	0.783783783783784	0.27027027027027	0.756756756756757	0.189189189189189	0.810810810810811
38	-0.315789473684211	0.342105263157895	-0.421052631578947	0.473684210526316	0.263157894736842	0.736842105263158	0.236842105263158	0.789473684210526	0.263157894736842	0.736842105263158	0.184210526315789	0.789473684210526
39	-0.307692307692308	0.333333333333333	-0.435897435897436	0.461538461538462	0.282051282051282	0.717948717948718	0.205128205128205	0.794871794871795	0.282051282051282	0.717948717948718	0.205128205128205	0.794871794871795
40	-0.325	0.325	-0.425	0.4	0.275	0.725	0.225	0.775	0.275	0.75	0.2	0.8
41	-0.317073170731707	0.292682926829268	-0.390243902439024	0.390243902439024	0.268292682926829	0.731707317073171	0.219512195121951	0.804878048780488	0.268292682926829	0.731707317073171	0.219512195121951	0.804878048780488
42	-0.333333333333333	0.309523809523809	-0.452380952380952	0.404761904761905	0.261904761904762	0.714285714285714	0.19047619047619	0.785714285714286	0.261904761904762	0.714285714285714	0.214285714285714	0.785714285714286
43	-0.325581395348837	0.302325581395349	-0.441860465116279	0.395348837209302	0.27906976744186	0.720930232558139	0.232558139534884	0.767441860465116	0.27906976744186	0.720930232558139	0.209302325581395	0.767441860465116
44	-0.318181818181818	0.295454545454546	-0.409090909090909	0.409090909090909	0.272727272727273	0.704545454545455	0.204545454545455	0.772727272727273	0.295454545454545	0.727272727272727	0.227272727272727	0.75
45	-0.311111111111111	0.288888888888889	-0.377777777777778	0.422222222222222	0.266666666666667	0.733333333333333	0.2	0.777777777777778	0.288888888888889	0.711111111111111	0.222222222222222	0.755555555555556
46	-0.304347826086957	0.304347826086956	-0.41304347826087	0.391304347826087	0.260869565217391	0.717391304347826	0.195652173913043	0.760869565217391	0.282608695652174	0.717391304347826	0.217391304347826	0.760869565217391
47	-0.319148936170213	0.319148936170213	-0.446808510638298	0.382978723404255	0.297872340425532	0.723404255319149	0.234042553191489	0.787234042553192	0.276595744680851	0.723404255319149	0.191489361702128	0.765957446808511
48	-0.291666666666667	0.291666666666667	-0.395833333333333	0.395833333333333	0.291666666666667	0.708333333333333	0.229166666666667	0.791666666666667	0.291666666666667	0.708333333333333	0.208333333333333	0.770833333333333
49	-0.285714285714286	0.285714285714286	-0.36734693877551	0.346938775510204	0.26530612244898	0.693877551020408	0.224489795918367	0.755102040816326	0.285714285714286	0.73469387755102	0.244897959183673	0.775510204081633
50	-0.3	0.3	-0.42	0.42	0.26	0.7	0.2	0.78	0.28	0.72	0.18	0.78
51	-0.313725490196078	0.274509803921569	-0.352941176470588	0.372549019607843	0.294117647058824	0.725490196078431	0.235294117647059	0.784313725490196	0.294117647058824	0.705882352941177	0.215686274509804	0.764705882352941
52	-0.288461538461538	0.307692307692308	-0.403846153846154	0.365384615384615	0.288461538461538	0.711538461538462	0.211538461538462	0.769230769230769	0.288461538461538	0.711538461538462	0.230769230769231	0.788461538461538
53	-0.320754716981132	0.30188679245283	-0.39622641509434	0.433962264150943	0.30188679245283	0.69811320754717	0.245283018867925	0.773584905660377	0.283018867924528	0.69811320754717	0.188679245283019	0.773584905660377
54	-0.296296296296296	0.296296296296296	-0.425925925925926	0.37037037037037	0.277777777777778	0.722222222222222	0.222222222222222	0.777777777777778	0.296296296296296	0.722222222222222	0.203703703703704	0.759259259259259
55	-0.290909090909091	0.309090909090909	-0.381818181818182	0.4	0.290909090909091	0.709090909090909	0.236363636363636	0.763636363636364	0.272727272727273	0.690909090909091	0.236363636363636	0.763636363636364
56	-0.285714285714286	0.285714285714286	-0.428571428571429	0.357142857142857	0.285714285714286	0.714285714285714	0.214285714285714	0.767857142857143	0.285714285714286	0.714285714285714	0.214285714285714	0.767857142857143
57	-0.315789473684211	0.298245614035088	-0.403508771929825	0.385964912280702	0.298245614035088	0.719298245614035	0.245614035087719	0.771929824561403	0.298245614035088	0.719298245614035	0.210526315789474	0.754385964912281
58	-0.310344827586207	0.275862068965517	-0.396551724137931	0.379310344827586	0.293103448275862	0.706896551724138	0.206896551724138	0.775862068965517	0.293103448275862	0.706896551724138	0.224137931034483	0.741379310344828
59	-0.288135593220339	0.305084745762712	-0.389830508474576	0.406779661016949	0.305084745762712	0.711864406779661	0.220338983050847	0.76271186440678	0.271186440677966	0.711864406779661	0.220338983050847	0.779661016949153
60	-0.283333333333333	0.283333333333333	-0.383333333333333	0.4	0.3	0.7	0.233333333333333	0.783333333333333	0.3	0.716666666666667	0.25	0.783333333333333
61	-0.295081967213115	0.278688524590164	-0.426229508196721	0.360655737704918	0.295081967213115	0.704918032786885	0.229508196721311	0.754098360655738	0.327868852459016	0.721311475409836	0.262295081967213	0.770491803278688
62	-0.290322580645161	0.290322580645161	-0.338709677419355	0.338709677419355	0.290322580645161	0.709677419354839	0.225806451612903	0.758064516129032	0.290322580645161	0.709677419354839	0.225806451612903	0.758064516129032
63	-0.301587301587302	0.301587301587302	-0.380952380952381	0.428571428571429	0.301587301587302	0.698412698412698	0.238095238095238	0.761904761904762	0.285714285714286	0.698412698412698	0.238095238095238	0.746031746031746
64	-0.28125	0.28125	-0.359375	0.390625	0.296875	0.703125	0.25	0.78125	0.296875	0.71875	0.234375	0.75
65	-0.292307692307692	0.307692307692308	-0.384615384615385	0.369230769230769	0.307692307692308	0.707692307692308	0.215384615384615	0.784615384615385	0.292307692307692	0.707692307692308	0.246153846153846	0.769230769230769
66	-0.303030303030303	0.287878787878788	-0.409090909090909	0.363636363636364	0.303030303030303	0.712121212121212	0.227272727272727	0.742424242424242	0.287878787878788	0.712121212121212	0.212121212121212	0.772727272727273
67	-0.298507462686567	0.283582089552239	-0.358208955223881	0.388059701492537	0.283582089552239	0.716417910447761	0.238805970149254	0.761194029850746	0.283582089552239	0.716417910447761	0.223880597014925	0.761194029850746
68	-0.294117647058824	0.294117647058824	-0.397058823529412	0.367647058823529	0.294117647058824	0.705882352941177	0.235294117647059	0.75	0.279411764705882	0.705882352941177	0.191176470588235	0.75
69	-0.289855072463768	0.27536231884058	-0.391304347826087	0.36231884057971	0.304347826086957	0.710144927536232	0.231884057971014	0.768115942028985	0.304347826086957	0.695652173913043	0.246376811594203	0.753623188405797
70	-0.3	0.285714285714286	-0.385714285714286	0.385714285714286	0.3	0.714285714285714	0.242857142857143	0.742857142857143	0.314285714285714	0.7	0.228571428571429	0.771428571428571
71	-0.323943661971831	0.295774647887324	-0.422535211267606	0.352112676056338	0.28169014084507	0.71830985915493	0.225352112676056	0.76056338028169	0.295774647887324	0.71830985915493	0.23943661971831	0.76056338028169
72	-0.305555555555556	0.291666666666667	-0.375	0.375	0.305555555555556	0.694444444444444	0.25	0.763888888888889	0.277777777777778	0.708333333333333	0.222222222222222	0.736111111111111
73	-0.287671232876712	0.273972602739726	-0.36986301369863	0.342465753424658	0.315068493150685	0.698630136986301	0.246575342465753	0.767123287671233	0.301369863013699	0.698630136986301	0.232876712328767	0.753424657534247
74	-0.283783783783784	0.256756756756757	-0.391891891891892	0.405405405405405	0.283783783783784	0.702702702702703	0.22972972972973	0.743243243243243	0.297297297297297	0.702702702702703	0.243243243243243	0.756756756756757
75	-0.306666666666667	0.293333333333333	-0.36	0.36	0.306666666666667	0.693333333333333	0.266666666666667	0.746666666666667	0.28	0.693333333333333	0.253333333333333	0.746666666666667
76	-0.276315789473684	0.276315789473684	-0.394736842105263	0.355263157894737	0.302631578947368	0.697368421052632	0.25	0.763157894736842	0.302631578947368	0.697368421052632	0.223684210526316	0.776315789473684
77	-0.285714285714286	0.272727272727273	-0.376623376623377	0.350649350649351	0.298701298701299	0.701298701298701	0.233766233766234	0.753246753246753	0.298701298701299	0.701298701298701	0.233766233766234	0.74025974025974
78	-0.282051282051282	0.269230769230769	-0.371794871794872	0.346153846153846	0.294871794871795	0.705128205128205	0.243589743589744	0.743589743589744	0.294871794871795	0.692307692307692	0.230769230769231	0.730769230769231
79	-0.291139240506329	0.278481012658228	-0.367088607594937	0.354430379746835	0.291139240506329	0.708860759493671	0.215189873417722	0.759493670886076	0.30379746835443	0.708860759493671	0.240506329113924	0.759493670886076
80	-0.3	0.2625	-0.375	0.375	0.3	0.7	0.225	0.7625	0.3125	0.7	0.2375	0.75
81	-0.259259259259259	0.271604938271605	-0.407407407407407	0.345679012345679	0.296296296296296	0.691358024691358	0.259259259259259	0.740740740740741	0.308641975308642	0.703703703703704	0.259259259259259	0.790123456790123
82	-0.304878048780488	0.292682926829268	-0.390243902439024	0.365853658536585	0.304878048780488	0.695121951219512	0.268292682926829	0.75609756097561	0.304878048780488	0.707317073170732	0.219512195121951	0.780487804878049
83	-0.289156626506024	0.27710843373494	-0.36144578313253	0.373493975903614	0.27710843373494	0.698795180722892	0.216867469879518	0.759036144578313	0.301204819277108	0.698795180722892	0.240963855421687	0.759036144578313
84	-0.273809523809524	0.285714285714286	-0.357142857142857	0.369047619047619	0.321428571428571	0.69047619047619	0.238095238095238	0.75	0.30952380952381	0.69047619047619	0.25	0.738095238095238
85	-0.294117647058823	0.282352941176471	-0.388235294117647	0.364705882352941	0.294117647058824	0.694117647058824	0.258823529411765	0.764705882352941	0.294117647058824	0.705882352941177	0.247058823529412	0.776470588235294
86	-0.267441860465116	0.290697674418605	-0.383720930232558	0.36046511627907	0.302325581395349	0.697674418604651	0.267441860465116	0.755813953488372	0.302325581395349	0.697674418604651	0.255813953488372	0.755813953488372
87	-0.310344827586207	0.28735632183908	-0.413793103448276	0.35632183908046	0.310344827586207	0.701149425287356	0.229885057471264	0.770114942528736	0.310344827586207	0.701149425287356	0.252873563218391	0.770114942528736
88	-0.295454545454545	0.261363636363636	-0.363636363636364	0.352272727272727	0.306818181818182	0.681818181818182	0.25	0.738636363636364	0.295454545454545	0.704545454545455	0.25	0.75
89	-0.269662921348315	0.269662921348315	-0.325842696629213	0.337078651685393	0.292134831460674	0.696629213483146	0.258426966292135	0.719101123595506	0.325842696629214	0.674157303370786	0.280898876404494	0.730337078651685
90	-0.288888888888889	0.277777777777778	-0.4	0.344444444444444	0.288888888888889	0.677777777777778	0.233333333333333	0.755555555555556	0.3	0.688888888888889	0.255555555555556	0.766666666666667
91	-0.274725274725275	0.263736263736264	-0.32967032967033	0.351648351648352	0.318681318681319	0.703296703296703	0.263736263736264	0.769230769230769	0.318681318681319	0.692307692307692	0.241758241758242	0.747252747252747
92	-0.293478260869565	0.282608695652174	-0.358695652173913	0.358695652173913	0.293478260869565	0.695652173913043	0.228260869565217	0.771739130434783	0.304347826086957	0.695652173913043	0.25	0.760869565217391
93	-0.268817204301075	0.290322580645161	-0.354838709677419	0.344086021505376	0.290322580645161	0.698924731182796	0.236559139784946	0.741935483870968	0.32258064516129	0.67741935483871	0.247311827956989	0.731182795698925
94	-0.276595744680851	0.25531914893617	-0.382978723404255	0.340425531914894	0.297872340425532	0.691489361702128	0.24468085106383	0.74468085106383	0.319148936170213	0.702127659574468	0.24468085106383	0.776595744680851
95	-0.273684210526316	0.273684210526316	-0.347368421052632	0.368421052631579	0.326315789473684	0.684210526315789	0.263157894736842	0.736842105263158	0.294736842105263	0.694736842105263	0.242105263157895	0.736842105263158
96	-0.291666666666667	0.260416666666667	-0.364583333333333	0.34375	0.302083333333333	0.6875	0.260416666666667	0.739583333333333	0.3125	0.697916666666667	0.239583333333333	0.75
97	-0.278350515463918	0.288659793814433	-0.371134020618557	0.391752577319588	0.309278350515464	0.701030927835051	0.268041237113402	0.752577319587629	0.309278350515464	0.690721649484536	0.268041237113402	0.752577319587629
98	-0.26530612244898	0.295918367346939	-0.346938775510204	0.418367346938775	0.306122448979592	0.704081632653061	0.244897959183673	0.755102040816326	0.306122448979592	0.683673469387755	0.23469387755102	0.73469387755102
99	-0.262626262626263	0.272727272727273	-0.343434343434343	0.333333333333333	0.323232323232323	0.686868686868687	0.262626262626263	0.727272727272727	0.313131313131313	0.696969696969697	0.262626262626263	0.747474747474748
100	-0.27	0.26	-0.34	0.33	0.31	0.69	0.26	0.75	0.32	0.7	0.25	0.74
101	-0.277227722772277	0.267326732673267	-0.366336633663366	0.346534653465347	0.306930693069307	0.673267326732673	0.257425742574257	0.732673267326733	0.297029702970297	0.683168316831683	0.217821782178218	0.722772277227723
102	-0.264705882352941	0.264705882352941	-0.382352941176471	0.362745098039216	0.313725490196078	0.696078431372549	0.254901960784314	0.735294117647059	0.303921568627451	0.696078431372549	0.245098039215686	0.754901960784314
103	-0.271844660194175	0.271844660194175	-0.398058252427185	0.378640776699029	0.29126213592233	0.699029126213592	0.252427184466019	0.728155339805825	0.310679611650485	0.679611650485437	0.262135922330097	0.737864077669903
104	-0.278846153846154	0.288461538461538	-0.346153846153846	0.375	0.298076923076923	0.692307692307692	0.25	0.759615384615385	0.298076923076923	0.682692307692308	0.25	0.721153846153846
105	-0.266666666666667	0.266666666666667	-0.361904761904762	0.361904761904762	0.304761904761905	0.695238095238095	0.247619047619048	0.723809523809524	0.295238095238095	0.685714285714286	0.257142857142857	0.742857142857143
106	-0.273584905660377	0.264150943396226	-0.358490566037736	0.330188679245283	0.292452830188679	0.688679245283019	0.254716981132075	0.764150943396226	0.30188679245283	0.688679245283019	0.235849056603774	0.745283018867924
107	-0.271028037383178	0.280373831775701	-0.355140186915888	0.345794392523364	0.317757009345794	0.682242990654206	0.261682242990654	0.728971962616822	0.308411214953271	0.682242990654206	0.252336448598131	0.728971962616822
108	-0.268518518518519	0.277777777777778	-0.333333333333333	0.37962962962963	0.314814814814815	0.703703703703704	0.259259259259259	0.796296296296296	0.305555555555556	0.694444444444444	0.25	0.75
109	-0.284403669724771	0.284403669724771	-0.348623853211009	0.376146788990826	0.311926605504587	0.706422018348624	0.256880733944954	0.752293577981651	0.311926605504587	0.697247706422018	0.256880733944954	0.73394495412844
110	-0.281818181818182	0.272727272727273	-0.354545454545455	0.336363636363636	0.318181818181818	0.690909090909091	0.245454545454545	0.754545454545455	0.318181818181818	0.681818181818182	0.227272727272727	0.763636363636364
111	-0.27027027027027	0.288288288288288	-0.369369369369369	0.351351351351351	0.315315315315315	0.684684684684685	0.225225225225225	0.72972972972973	0.324324324324324	0.684684684684685	0.234234234234234	0.747747747747748
112	-0.276785714285714	0.267857142857143	-0.392857142857143	0.366071428571429	0.321428571428571	0.696428571428571	0.25	0.758928571428571	0.3125	0.696428571428571	0.276785714285714	0.741071428571429
113	-0.256637168141593	0.274336283185841	-0.353982300884956	0.345132743362832	0.31858407079646	0.690265486725664	0.256637168141593	0.761061946902655	0.309734513274336	0.690265486725664	0.238938053097345	0.734513274336283
114	-0.271929824561403	0.271929824561404	-0.350877192982456	0.342105263157895	0.298245614035088	0.684210526315789	0.236842105263158	0.736842105263158	0.289473684210526	0.684210526315789	0.228070175438596	0.736842105263158
115	-0.269565217391304	0.252173913043478	-0.330434782608696	0.330434782608696	0.304347826086957	0.68695652173913	0.252173913043478	0.730434782608696	0.31304347826087	0.68695652173913	0.269565217391304	0.747826086956522
116	-0.275862068965517	0.275862068965517	-0.353448275862069	0.344827586206897	0.301724137931034	0.689655172413793	0.25	0.732758620689655	0.301724137931034	0.706896551724138	0.241379310344828	0.758620689655172
117	-0.264957264957265	0.273504273504274	-0.316239316239316	0.358974358974359	0.307692307692308	0.692307692307692	0.273504273504274	0.760683760683761	0.316239316239316	0.683760683760684	0.239316239316239	0.726495726495726
118	-0.26271186440678	0.279661016949153	-0.372881355932203	0.364406779661017	0.305084745762712	0.694915254237288	0.220338983050847	0.73728813559322	0.313559322033898	0.669491525423729	0.245762711864407	0.728813559322034
119	-0.285714285714286	0.260504201680672	-0.369747899159664	0.336134453781513	0.319327731092437	0.689075630252101	0.252100840336134	0.739495798319328	0.302521008403361	0.697478991596639	0.252100840336134	0.756302521008403
120	-0.275	0.283333333333333	-0.391666666666667	0.358333333333333	0.316666666666667	0.7	0.275	0.775	0.316666666666667	0.691666666666667	0.258333333333333	0.758333333333333
121	-0.289256198347107	0.247933884297521	-0.363636363636364	0.330578512396694	0.305785123966942	0.677685950413223	0.239669421487603	0.743801652892562	0.322314049586777	0.685950413223141	0.256198347107438	0.727272727272727
122	-0.262295081967213	0.270491803278688	-0.327868852459016	0.352459016393443	0.319672131147541	0.680327868852459	0.262295081967213	0.745901639344262	0.311475409836066	0.688524590163934	0.254098360655738	0.737704918032787
123	-0.260162601626016	0.276422764227642	-0.373983739837398	0.333333333333333	0.308943089430894	0.691056910569106	0.268292682926829	0.747967479674797	0.308943089430894	0.691056910569106	0.260162601626016	0.723577235772358
124	-0.258064516129032	0.282258064516129	-0.379032258064516	0.32258064516129	0.314516129032258	0.685483870967742	0.241935483870968	0.766129032258065	0.298387096774194	0.669354838709677	0.258064516129032	0.725806451612903
125	-0.264	0.264	-0.352	0.336	0.312	0.696	0.256	0.76	0.312	0.688	0.264	0.728
126	-0.261904761904762	0.277777777777778	-0.341269841269841	0.341269841269841	0.30952380952381	0.682539682539683	0.253968253968254	0.73015873015873	0.30952380952381	0.698412698412698	0.253968253968254	0.722222222222222
127	-0.283464566929134	0.251968503937008	-0.346456692913386	0.338582677165354	0.307086614173228	0.692913385826772	0.244094488188976	0.740157480314961	0.307086614173228	0.692913385826772	0.267716535433071	0.748031496062992
128	-0.2578125	0.25	-0.3671875	0.3125	0.3125	0.6875	0.2578125	0.7265625	0.3046875	0.6953125	0.25	0.765625
129	-0.263565891472868	0.263565891472868	-0.333333333333333	0.333333333333333	0.302325581395349	0.689922480620155	0.24031007751938	0.751937984496124	0.310077519379845	0.682170542635659	0.232558139534884	0.736434108527132
130	-0.246153846153846	0.284615384615385	-0.346153846153846	0.353846153846154	0.315384615384615	0.684615384615385	0.261538461538462	0.738461538461539	0.3	0.676923076923077	0.246153846153846	0.730769230769231
131	-0.274809160305344	0.251908396946565	-0.358778625954198	0.312977099236641	0.320610687022901	0.679389312977099	0.251908396946565	0.732824427480916	0.312977099236641	0.694656488549618	0.259541984732824	0.755725190839695
132	-0.265151515151515	0.257575757575758	-0.348484848484848	0.318181818181818	0.310606060606061	0.681818181818182	0.272727272727273	0.734848484848485	0.318181818181818	0.689393939393939	0.265151515151515	0.742424242424242
133	-0.270676691729323	0.278195488721804	-0.338345864661654	0.353383458646617	0.308270676691729	0.684210526315789	0.263157894736842	0.744360902255639	0.300751879699248	0.676691729323308	0.263157894736842	0.721804511278195
134	-0.261194029850746	0.283582089552239	-0.350746268656716	0.365671641791045	0.305970149253731	0.694029850746269	0.26865671641791	0.761194029850746	0.313432835820896	0.686567164179104	0.26865671641791	0.73134328358209
135	-0.266666666666667	0.266666666666667	-0.340740740740741	0.348148148148148	0.311111111111111	0.674074074074074	0.237037037037037	0.733333333333333	0.318518518518519	0.681481481481481	0.274074074074074	0.740740740740741
136	-0.272058823529412	0.286764705882353	-0.338235294117647	0.345588235294118	0.316176470588235	0.691176470588235	0.25	0.727941176470588	0.308823529411765	0.683823529411765	0.257352941176471	0.720588235294118
137	-0.27007299270073	0.27007299270073	-0.328467153284671	0.357664233576642	0.306569343065693	0.686131386861314	0.262773722627737	0.744525547445255	0.299270072992701	0.693430656934307	0.248175182481752	0.737226277372263
138	-0.260869565217391	0.246376811594203	-0.347826086956522	0.333333333333333	0.318840579710145	0.688405797101449	0.253623188405797	0.739130434782609	0.304347826086957	0.695652173913043	0.231884057971014	0.746376811594203
139	-0.258992805755396	0.266187050359712	-0.352517985611511	0.338129496402878	0.309352517985612	0.683453237410072	0.251798561151079	0.741007194244604	0.309352517985612	0.690647482014389	0.251798561151079	0.741007194244604
140	-0.264285714285714	0.25	-0.35	0.307142857142857	0.314285714285714	0.685714285714286	0.25	0.735714285714286	0.307142857142857	0.678571428571429	0.242857142857143	0.714285714285714
141	-0.24113475177305	0.276595744680851	-0.304964539007092	0.404255319148936	0.312056737588652	0.702127659574468	0.269503546099291	0.74468085106383	0.312056737588652	0.680851063829787	0.234042553191489	0.730496453900709
142	-0.26056338028169	0.23943661971831	-0.359154929577465	0.302816901408451	0.309859154929577	0.669014084507042	0.232394366197183	0.711267605633803	0.309859154929577	0.690140845070423	0.23943661971831	0.767605633802817
143	-0.265734265734266	0.272727272727273	-0.342657342657343	0.328671328671329	0.321678321678322	0.685314685314685	0.251748251748252	0.72027972027972	0.314685314685315	0.692307692307692	0.258741258741259	0.769230769230769
144	-0.256944444444444	0.263888888888889	-0.333333333333333	0.319444444444444	0.3125	0.666666666666667	0.256944444444444	0.722222222222222	0.319444444444444	0.680555555555556	0.236111111111111	0.722222222222222
145	-0.268965517241379	0.248275862068966	-0.358620689655172	0.324137931034483	0.317241379310345	0.682758620689655	0.23448275862069	0.724137931034483	0.317241379310345	0.682758620689655	0.255172413793103	0.751724137931034
146	-0.253424657534247	0.26027397260274	-0.363013698630137	0.349315068493151	0.321917808219178	0.684931506849315	0.26027397260274	0.732876712328767	0.308219178082192	0.671232876712329	0.212328767123288	0.73972602739726
147	-0.238095238095238	0.26530612244898	-0.285714285714286	0.340136054421769	0.333333333333333	0.687074829931973	0.285714285714286	0.73469387755102	0.299319727891156	0.666666666666667	0.231292517006803	0.714285714285714
148	-0.263513513513514	0.263513513513513	-0.337837837837838	0.317567567567568	0.310810810810811	0.675675675675676	0.263513513513513	0.722972972972973	0.310810810810811	0.675675675675676	0.256756756756757	0.75
149	-0.25503355704698	0.275167785234899	-0.328859060402685	0.328859060402685	0.328859060402685	0.677852348993289	0.275167785234899	0.751677852348993	0.322147651006711	0.684563758389262	0.275167785234899	0.724832214765101
150	-0.273333333333333	0.273333333333333	-0.373333333333333	0.353333333333333	0.32	0.693333333333333	0.253333333333333	0.746666666666667	0.313333333333333	0.686666666666667	0.233333333333333	0.726666666666667
151	-0.278145695364238	0.264900662251656	-0.350993377483444	0.317880794701987	0.317880794701987	0.688741721854305	0.264900662251656	0.748344370860927	0.324503311258278	0.688741721854305	0.264900662251656	0.728476821192053
