DEPTH	P_L_95	P_H_95	P_L_99	P_H_99
1	-1	1	-1	1
2	-1	1	-1	1
3	-0.666666666666667	0.666666666666667	-1	1
4	-0.75	0.75	-1	1
5	-0.6	0.6	-0.8	0.8
6	-0.666666666666667	0.666666666666667	-0.833333333333333	0.833333333333333
7	-0.571428571428571	0.571428571428571	-0.714285714285714	0.714285714285714
8	-0.5	0.5	-0.75	0.75
9	-0.555555555555556	0.555555555555556	-0.666666666666667	0.666666666666667
10	-0.5	0.5	-0.7	0.7
11	-0.454545454545455	0.454545454545455	-0.636363636363636	0.636363636363636
12	-0.5	0.5	-0.583333333333333	0.583333333333333
13	-0.461538461538462	0.461538461538462	-0.615384615384615	0.615384615384615
14	-0.428571428571429	0.428571428571429	-0.571428571428571	0.571428571428571
15	-0.466666666666667	0.466666666666667	-0.6	0.6
16	-0.4375	0.4375	-0.5625	0.5625
17	-0.411764705882353	0.411764705882353	-0.529411764705882	0.529411764705882
18	-0.388888888888889	0.444444444444444	-0.555555555555556	0.555555555555556
19	-0.421052631578947	0.421052631578947	-0.526315789473684	0.526315789473684
20	-0.4	0.4	-0.55	0.55
21	-0.428571428571429	0.428571428571429	-0.571428571428571	0.523809523809524
22	-0.409090909090909	0.409090909090909	-0.5	0.5
23	-0.391304347826087	0.391304347826087	-0.521739130434783	0.521739130434783
24	-0.375	0.416666666666667	-0.5	0.5
25	-0.4	0.4	-0.52	0.48
26	-0.384615384615385	0.384615384615385	-0.5	0.5
27	-0.37037037037037	0.37037037037037	-0.518518518518518	0.481481481481482
28	-0.392857142857143	0.357142857142857	-0.5	0.5
29	-0.379310344827586	0.379310344827586	-0.482758620689655	0.482758620689655
30	-0.366666666666667	0.366666666666667	-0.466666666666667	0.5
31	-0.354838709677419	0.387096774193548	-0.483870967741935	0.483870967741935
32	-0.375	0.375	-0.46875	0.5
33	-0.363636363636364	0.363636363636364	-0.484848484848485	0.484848484848485
34	-0.352941176470588	0.352941176470588	-0.470588235294118	0.470588235294118
35	-0.371428571428571	0.371428571428571	-0.485714285714286	0.485714285714286
36	-0.361111111111111	0.361111111111111	-0.472222222222222	0.472222222222222
37	-0.351351351351351	0.351351351351351	-0.459459459459459	0.486486486486486
38	-0.368421052631579	0.368421052631579	-0.473684210526316	0.473684210526316
39	-0.358974358974359	0.358974358974359	-0.487179487179487	0.461538461538462
40	-0.35	0.35	-0.475	0.475
41	-0.365853658536585	0.365853658536585	-0.463414634146341	0.463414634146341
42	-0.357142857142857	0.357142857142857	-0.452380952380952	0.452380952380952
43	-0.348837209302326	0.348837209302326	-0.441860465116279	0.441860465116279
44	-0.340909090909091	0.340909090909091	-0.431818181818182	0.431818181818182
45	-0.355555555555556	0.333333333333333	-0.444444444444444	0.444444444444444
46	-0.347826086956522	0.347826086956522	-0.456521739130435	0.434782608695652
47	-0.340425531914894	0.340425531914894	-0.446808510638298	0.425531914893617
48	-0.354166666666667	0.333333333333333	-0.4375	0.458333333333333
49	-0.346938775510204	0.346938775510204	-0.428571428571429	0.448979591836735
50	-0.34	0.34	-0.44	0.44
51	-0.333333333333333	0.352941176470588	-0.431372549019608	0.450980392156863
52	-0.346153846153846	0.346153846153846	-0.423076923076923	0.442307692307692
53	-0.339622641509434	0.320754716981132	-0.433962264150943	0.415094339622642
54	-0.333333333333333	0.333333333333333	-0.425925925925926	0.425925925925926
55	-0.345454545454545	0.327272727272727	-0.436363636363636	0.436363636363636
56	-0.321428571428571	0.339285714285714	-0.428571428571429	0.428571428571429
57	-0.350877192982456	0.333333333333333	-0.43859649122807	0.43859649122807
58	-0.327586206896552	0.327586206896552	-0.448275862068966	0.431034482758621
59	-0.338983050847458	0.338983050847458	-0.440677966101695	0.423728813559322
60	-0.333333333333333	0.333333333333333	-0.433333333333333	0.45
61	-0.327868852459016	0.344262295081967	-0.426229508196721	0.442622950819672
62	-0.32258064516129	0.32258064516129	-0.435483870967742	0.419354838709677
63	-0.333333333333333	0.317460317460317	-0.444444444444444	0.428571428571429
64	-0.328125	0.328125	-0.421875	0.421875
65	-0.338461538461538	0.323076923076923	-0.415384615384615	0.415384615384615
66	-0.318181818181818	0.333333333333333	-0.424242424242424	0.424242424242424
67	-0.313432835820896	0.328358208955224	-0.417910447761194	0.417910447761194
68	-0.323529411764706	0.323529411764706	-0.426470588235294	0.411764705882353
69	-0.333333333333333	0.318840579710145	-0.434782608695652	0.420289855072464
70	-0.328571428571429	0.328571428571429	-0.428571428571429	0.428571428571429
71	-0.323943661971831	0.323943661971831	-0.422535211267606	0.408450704225352
72	-0.333333333333333	0.319444444444444	-0.430555555555556	0.402777777777778
73	-0.315068493150685	0.315068493150685	-0.424657534246575	0.424657534246575
74	-0.324324324324324	0.324324324324324	-0.418918918918919	0.418918918918919
75	-0.32	0.32	-0.413333333333333	0.413333333333333
76	-0.315789473684211	0.315789473684211	-0.421052631578947	0.434210526315789
77	-0.324675324675325	0.311688311688312	-0.415584415584416	0.415584415584416
78	-0.32051282051282	0.320512820512821	-0.423076923076923	0.41025641025641
79	-0.316455696202532	0.316455696202532	-0.40506329113924	0.405063291139241
80	-0.325	0.325	-0.4125	0.425
81	-0.320987654320988	0.320987654320988	-0.432098765432099	0.432098765432099
82	-0.329268292682927	0.317073170731707	-0.414634146341463	0.414634146341463
83	-0.325301204819277	0.313253012048193	-0.421686746987952	0.409638554216867
84	-0.321428571428571	0.321428571428571	-0.416666666666667	0.416666666666667
85	-0.317647058823529	0.317647058823529	-0.411764705882353	0.423529411764706
86	-0.313953488372093	0.313953488372093	-0.430232558139535	0.395348837209302
87	-0.32183908045977	0.32183908045977	-0.402298850574713	0.402298850574713
88	-0.318181818181818	0.318181818181818	-0.409090909090909	0.420454545454545
89	-0.314606741573034	0.314606741573034	-0.415730337078652	0.415730337078652
90	-0.322222222222222	0.322222222222222	-0.411111111111111	0.411111111111111
91	-0.307692307692308	0.318681318681319	-0.417582417582418	0.406593406593407
92	-0.315217391304348	0.315217391304348	-0.423913043478261	0.423913043478261
93	-0.32258064516129	0.311827956989247	-0.408602150537634	0.419354838709677
94	-0.308510638297872	0.308510638297872	-0.404255319148936	0.404255319148936
95	-0.315789473684211	0.315789473684211	-0.410526315789474	0.421052631578947
96	-0.3125	0.3125	-0.40625	0.416666666666667
97	-0.309278350515464	0.309278350515464	-0.402061855670103	0.412371134020619
98	-0.316326530612245	0.316326530612245	-0.408163265306122	0.418367346938775
99	-0.313131313131313	0.313131313131313	-0.404040404040404	0.404040404040404
100	-0.32	0.32	-0.41	0.41
101	-0.306930693069307	0.306930693069307	-0.396039603960396	0.405940594059406
102	-0.313725490196078	0.313725490196078	-0.42156862745098	0.411764705882353
103	-0.320388349514563	0.310679611650485	-0.41747572815534	0.398058252427185
104	-0.317307692307692	0.307692307692308	-0.413461538461538	0.403846153846154
105	-0.314285714285714	0.304761904761905	-0.4	0.4
106	-0.311320754716981	0.311320754716981	-0.405660377358491	0.415094339622641
107	-0.317757009345794	0.308411214953271	-0.411214953271028	0.411214953271028
108	-0.305555555555556	0.305555555555556	-0.407407407407407	0.388888888888889
109	-0.311926605504587	0.311926605504587	-0.403669724770642	0.412844036697248
110	-0.3	0.309090909090909	-0.409090909090909	0.409090909090909
111	-0.315315315315315	0.297297297297297	-0.405405405405405	0.387387387387387
112	-0.3125	0.3125	-0.401785714285714	0.401785714285714
113	-0.309734513274336	0.309734513274336	-0.407079646017699	0.407079646017699
114	-0.307017543859649	0.315789473684211	-0.394736842105263	0.394736842105263
115	-0.321739130434783	0.31304347826087	-0.4	0.417391304347826
116	-0.318965517241379	0.310344827586207	-0.405172413793103	0.405172413793103
117	-0.316239316239316	0.307692307692308	-0.401709401709402	0.401709401709402
118	-0.313559322033898	0.305084745762712	-0.398305084745763	0.415254237288136
119	-0.310924369747899	0.302521008403361	-0.411764705882353	0.38655462184874
120	-0.308333333333333	0.308333333333333	-0.408333333333333	0.408333333333333
121	-0.305785123966942	0.305785123966942	-0.396694214876033	0.396694214876033
122	-0.311475409836066	0.30327868852459	-0.401639344262295	0.40983606557377
123	-0.300813008130081	0.308943089430894	-0.40650406504065	0.40650406504065
124	-0.306451612903226	0.314516129032258	-0.403225806451613	0.395161290322581
125	-0.304	0.304	-0.408	0.408
126	-0.309523809523809	0.309523809523809	-0.396825396825397	0.380952380952381
127	-0.307086614173228	0.299212598425197	-0.393700787401575	0.393700787401575
128	-0.3125	0.3046875	-0.40625	0.3984375
129	-0.310077519379845	0.310077519379845	-0.403100775193798	0.387596899224806
130	-0.3	0.307692307692308	-0.392307692307692	0.407692307692308
131	-0.305343511450382	0.305343511450382	-0.412213740458015	0.412213740458015
132	-0.303030303030303	0.303030303030303	-0.393939393939394	0.401515151515151
133	-0.308270676691729	0.308270676691729	-0.398496240601504	0.398496240601504
134	-0.298507462686567	0.305970149253731	-0.395522388059701	0.388059701492537
135	-0.303703703703704	0.311111111111111	-0.4	0.392592592592593
136	-0.308823529411765	0.301470588235294	-0.411764705882353	0.404411764705882
137	-0.299270072992701	0.299270072992701	-0.401459854014599	0.37956204379562
138	-0.304347826086957	0.304347826086957	-0.398550724637681	0.384057971014493
139	-0.316546762589928	0.302158273381295	-0.402877697841727	0.402877697841727
140	-0.3	0.307142857142857	-0.392857142857143	0.392857142857143
141	-0.297872340425532	0.297872340425532	-0.404255319148936	0.390070921985816
142	-0.302816901408451	0.302816901408451	-0.401408450704225	0.394366197183099
143	-0.300699300699301	0.307692307692308	-0.405594405594406	0.398601398601399
144	-0.305555555555556	0.305555555555556	-0.402777777777778	0.395833333333333
145	-0.303448275862069	0.303448275862069	-0.393103448275862	0.4
146	-0.301369863013699	0.308219178082192	-0.39041095890411	0.410958904109589
147	-0.299319727891157	0.299319727891156	-0.394557823129252	0.387755102040816
148	-0.304054054054054	0.297297297297297	-0.398648648648649	0.385135135135135
149	-0.302013422818792	0.308724832214765	-0.402684563758389	0.395973154362416
150	-0.3	0.306666666666667	-0.4	0.4
151	-0.291390728476821	0.304635761589404	-0.390728476821192	0.403973509933775
152	-0.302631578947368	0.302631578947368	-0.401315789473684	0.394736842105263
153	-0.300653594771242	0.300653594771242	-0.38562091503268	0.38562091503268
154	-0.311688311688312	0.305194805194805	-0.402597402597403	0.396103896103896
155	-0.303225806451613	0.296774193548387	-0.387096774193548	0.393548387096774
156	-0.301282051282051	0.307692307692308	-0.397435897435897	0.403846153846154
157	-0.305732484076433	0.299363057324841	-0.401273885350319	0.394904458598726
158	-0.291139240506329	0.30379746835443	-0.392405063291139	0.39873417721519
159	-0.30188679245283	0.30188679245283	-0.389937106918239	0.383647798742138
160	-0.3	0.3	-0.40625	0.39375
161	-0.304347826086956	0.298136645962733	-0.403726708074534	0.391304347826087
162	-0.302469135802469	0.308641975308642	-0.388888888888889	0.401234567901235
163	-0.300613496932515	0.294478527607362	-0.398773006134969	0.386503067484663
164	-0.304878048780488	0.304878048780488	-0.390243902439024	0.390243902439024
165	-0.303030303030303	0.296969696969697	-0.393939393939394	0.387878787878788
166	-0.307228915662651	0.301204819277108	-0.397590361445783	0.397590361445783
167	-0.305389221556886	0.305389221556886	-0.407185628742515	0.389221556886228
168	-0.303571428571428	0.303571428571429	-0.392857142857143	0.398809523809524
169	-0.301775147928994	0.301775147928994	-0.390532544378698	0.384615384615385
170	-0.3	0.311764705882353	-0.382352941176471	0.394117647058824
171	-0.298245614035088	0.298245614035088	-0.391812865497076	0.385964912280702
172	-0.308139534883721	0.302325581395349	-0.395348837209302	0.395348837209302
173	-0.294797687861272	0.300578034682081	-0.393063583815029	0.38728323699422
174	-0.304597701149425	0.298850574712644	-0.396551724137931	0.390804597701149
175	-0.302857142857143	0.302857142857143	-0.382857142857143	0.405714285714286
176	-0.289772727272727	0.301136363636364	-0.375	0.380681818181818
177	-0.293785310734463	0.299435028248588	-0.401129943502825	0.406779661016949
178	-0.303370786516854	0.297752808988764	-0.393258426966292	0.393258426966292
179	-0.301675977653631	0.301675977653631	-0.391061452513967	0.402234636871508
180	-0.3	0.305555555555556	-0.4	0.377777777777778
181	-0.292817679558011	0.298342541436464	-0.397790055248619	0.392265193370166
182	-0.296703296703297	0.296703296703297	-0.379120879120879	0.384615384615385
183	-0.306010928961749	0.300546448087432	-0.404371584699454	0.387978142076503
184	-0.293478260869565	0.293478260869565	-0.391304347826087	0.402173913043478
185	-0.297297297297297	0.308108108108108	-0.389189189189189	0.389189189189189
186	-0.306451612903226	0.295698924731183	-0.39247311827957	0.387096774193548
187	-0.299465240641711	0.299465240641711	-0.39572192513369	0.390374331550802
188	-0.297872340425532	0.297872340425532	-0.388297872340426	0.388297872340426
189	-0.296296296296296	0.306878306878307	-0.386243386243386	0.396825396825397
190	-0.305263157894737	0.3	-0.394736842105263	0.389473684210526
191	-0.298429319371728	0.298429319371728	-0.387434554973822	0.387434554973822
192	-0.291666666666667	0.302083333333333	-0.385416666666667	0.40625
193	-0.295336787564767	0.300518134715026	-0.38860103626943	0.398963730569948
194	-0.298969072164949	0.298969072164948	-0.38659793814433	0.396907216494845
195	-0.307692307692308	0.297435897435897	-0.384615384615385	0.38974358974359
196	-0.295918367346939	0.301020408163265	-0.387755102040816	0.392857142857143
197	-0.304568527918782	0.299492385786802	-0.390862944162436	0.385786802030457
198	-0.303030303030303	0.303030303030303	-0.388888888888889	0.388888888888889
199	-0.301507537688442	0.296482412060302	-0.386934673366834	0.391959798994975
200	-0.295	0.305	-0.385	0.38
201	-0.303482587064677	0.298507462686567	-0.393034825870647	0.383084577114428
202	-0.301980198019802	0.301980198019802	-0.386138613861386	0.376237623762376
203	-0.300492610837438	0.300492610837438	-0.389162561576355	0.38423645320197
204	-0.299019607843137	0.299019607843137	-0.401960784313725	0.397058823529412
205	-0.302439024390244	0.302439024390244	-0.4	0.390243902439024
206	-0.296116504854369	0.300970873786408	-0.388349514563107	0.388349514563107
207	-0.304347826086957	0.294685990338164	-0.400966183574879	0.376811594202899
208	-0.298076923076923	0.293269230769231	-0.379807692307692	0.389423076923077
209	-0.301435406698565	0.287081339712919	-0.392344497607656	0.38755980861244
210	-0.3	0.295238095238095	-0.39047619047619	0.385714285714286
211	-0.293838862559242	0.298578199052133	-0.398104265402844	0.383886255924171
212	-0.297169811320755	0.292452830188679	-0.391509433962264	0.382075471698113
213	-0.295774647887324	0.300469483568075	-0.384976525821596	0.394366197183099
214	-0.299065420560748	0.299065420560748	-0.383177570093458	0.378504672897196
215	-0.302325581395349	0.302325581395349	-0.395348837209302	0.381395348837209
216	-0.296296296296296	0.300925925925926	-0.375	0.388888888888889
217	-0.299539170506912	0.304147465437788	-0.387096774193548	0.396313364055299
218	-0.298165137614679	0.298165137614679	-0.408256880733945	0.380733944954128
219	-0.296803652968037	0.296803652968037	-0.397260273972603	0.378995433789954
220	-0.295454545454545	0.295454545454545	-0.381818181818182	0.386363636363636
221	-0.298642533936652	0.298642533936652	-0.389140271493213	0.393665158371041
222	-0.292792792792793	0.301801801801802	-0.387387387387387	0.378378378378378
223	-0.295964125560538	0.300448430493274	-0.394618834080717	0.394618834080717
224	-0.299107142857143	0.303571428571429	-0.388392857142857	0.383928571428571
225	-0.297777777777778	0.302222222222222	-0.382222222222222	0.386666666666667
226	-0.300884955752212	0.300884955752212	-0.393805309734513	0.389380530973451
227	-0.295154185022026	0.303964757709251	-0.387665198237885	0.378854625550661
228	-0.298245614035088	0.289473684210526	-0.385964912280702	0.381578947368421
229	-0.296943231441048	0.301310043668122	-0.384279475982533	0.384279475982533
230	-0.295652173913043	0.295652173913043	-0.38695652173913	0.382608695652174
231	-0.298701298701299	0.29004329004329	-0.385281385281385	0.385281385281385
232	-0.293103448275862	0.297413793103448	-0.387931034482759	0.383620689655172
233	-0.291845493562232	0.296137339055794	-0.394849785407725	0.381974248927039
234	-0.290598290598291	0.290598290598291	-0.384615384615385	0.38034188034188
235	-0.293617021276596	0.293617021276596	-0.391489361702128	0.382978723404255
236	-0.296610169491525	0.296610169491525	-0.38135593220339	0.385593220338983
237	-0.29957805907173	0.29957805907173	-0.392405063291139	0.375527426160338
238	-0.298319327731092	0.294117647058824	-0.382352941176471	0.386554621848739
239	-0.301255230125523	0.292887029288703	-0.380753138075314	0.389121338912134
240	-0.304166666666667	0.3	-0.395833333333333	0.3875
241	-0.294605809128631	0.294605809128631	-0.381742738589212	0.398340248962656
242	-0.285123966942149	0.297520661157025	-0.380165289256198	0.400826446280992
243	-0.292181069958848	0.296296296296296	-0.382716049382716	0.378600823045267
244	-0.299180327868852	0.295081967213115	-0.389344262295082	0.381147540983607
245	-0.297959183673469	0.293877551020408	-0.395918367346939	0.395918367346939
246	-0.300813008130081	0.296747967479675	-0.394308943089431	0.398373983739837
247	-0.299595141700405	0.291497975708502	-0.392712550607287	0.376518218623482
248	-0.286290322580645	0.298387096774194	-0.383064516129032	0.391129032258065
249	-0.293172690763052	0.29718875502008	-0.377510040160643	0.397590361445783
250	-0.296	0.296	-0.38	0.384
251	-0.294820717131474	0.294820717131474	-0.386454183266932	0.378486055776892
252	-0.297619047619048	0.285714285714286	-0.380952380952381	0.365079365079365
253	-0.296442687747036	0.292490118577075	-0.375494071146245	0.383399209486166
254	-0.291338582677165	0.295275590551181	-0.389763779527559	0.393700787401575
255	-0.298039215686275	0.290196078431373	-0.392156862745098	0.372549019607843
256	-0.2890625	0.296875	-0.37890625	0.37890625
257	-0.295719844357977	0.291828793774319	-0.392996108949416	0.385214007782101
