DEPTH	P_L_95	P_H_95	P_L_99	P_H_99	P_L_95_A	P_H_95_A	P_L_99_A	P_H_99_A	P_L_95_B	P_H_95_B	P_L_99_B	P_H_99_B
37	-0.297297297297297	0.324324324324324	-0.405405405405405	0.459459459459459	0.27027027027027	0.72972972972973	0.243243243243243	0.783783783783784	0.243243243243243	0.72972972972973	0.162162162162162	0.756756756756757
38	-0.315789473684211	0.315789473684211	-0.421052631578947	0.421052631578947	0.263157894736842	0.736842105263158	0.210526315789474	0.789473684210526	0.289473684210526	0.710526315789474	0.210526315789474	0.763157894736842
39	-0.307692307692308	0.307692307692308	-0.41025641025641	0.384615384615385	0.282051282051282	0.743589743589744	0.205128205128205	0.794871794871795	0.282051282051282	0.717948717948718	0.230769230769231	0.769230769230769
40	-0.3	0.325	-0.425	0.4	0.275	0.7	0.2	0.775	0.275	0.75	0.2	0.8
41	-0.317073170731707	0.317073170731707	-0.414634146341463	0.414634146341463	0.292682926829268	0.731707317073171	0.219512195121951	0.780487804878049	0.292682926829268	0.731707317073171	0.219512195121951	0.780487804878049
42	-0.333333333333333	0.30952380952381	-0.452380952380952	0.380952380952381	0.261904761904762	0.738095238095238	0.19047619047619	0.785714285714286	0.261904761904762	0.714285714285714	0.19047619047619	0.785714285714286
43	-0.302325581395349	0.325581395348837	-0.441860465116279	0.418604651162791	0.255813953488372	0.720930232558139	0.209302325581395	0.767441860465116	0.255813953488372	0.720930232558139	0.186046511627907	0.813953488372093
44	-0.295454545454545	0.295454545454545	-0.363636363636364	0.363636363636364	0.272727272727273	0.704545454545455	0.227272727272727	0.75	0.272727272727273	0.704545454545455	0.25	0.772727272727273
45	-0.288888888888889	0.311111111111111	-0.377777777777778	0.377777777777778	0.311111111111111	0.711111111111111	0.222222222222222	0.777777777777778	0.288888888888889	0.711111111111111	0.222222222222222	0.777777777777778
46	-0.282608695652174	0.304347826086957	-0.369565217391304	0.434782608695652	0.282608695652174	0.717391304347826	0.239130434782609	0.760869565217391	0.282608695652174	0.717391304347826	0.195652173913043	0.760869565217391
47	-0.276595744680851	0.297872340425532	-0.382978723404255	0.361702127659574	0.297872340425532	0.702127659574468	0.212765957446809	0.765957446808511	0.297872340425532	0.702127659574468	0.212765957446809	0.74468085106383
48	-0.3125	0.3125	-0.4375	0.375	0.291666666666667	0.708333333333333	0.208333333333333	0.791666666666667	0.270833333333333	0.729166666666667	0.229166666666667	0.791666666666667
49	-0.306122448979592	0.306122448979592	-0.408163265306122	0.36734693877551	0.285714285714286	0.714285714285714	0.224489795918367	0.755102040816326	0.285714285714286	0.714285714285714	0.244897959183673	0.755102040816326
50	-0.3	0.3	-0.4	0.38	0.28	0.72	0.24	0.76	0.28	0.7	0.2	0.74
51	-0.313725490196078	0.294117647058824	-0.411764705882353	0.372549019607843	0.294117647058824	0.705882352941177	0.235294117647059	0.745098039215686	0.274509803921569	0.705882352941177	0.196078431372549	0.764705882352941
52	-0.288461538461538	0.269230769230769	-0.384615384615385	0.384615384615385	0.288461538461538	0.692307692307692	0.211538461538462	0.75	0.288461538461538	0.692307692307692	0.211538461538462	0.769230769230769
53	-0.30188679245283	0.283018867924528	-0.415094339622642	0.358490566037736	0.283018867924528	0.69811320754717	0.207547169811321	0.754716981132076	0.30188679245283	0.716981132075472	0.245283018867925	0.773584905660377
54	-0.296296296296296	0.314814814814815	-0.37037037037037	0.37037037037037	0.277777777777778	0.703703703703704	0.240740740740741	0.777777777777778	0.277777777777778	0.703703703703704	0.240740740740741	0.759259259259259
55	-0.309090909090909	0.290909090909091	-0.4	0.345454545454545	0.290909090909091	0.709090909090909	0.254545454545455	0.763636363636364	0.290909090909091	0.690909090909091	0.236363636363636	0.763636363636364
56	-0.285714285714286	0.303571428571429	-0.392857142857143	0.375	0.285714285714286	0.714285714285714	0.25	0.785714285714286	0.285714285714286	0.714285714285714	0.214285714285714	0.767857142857143
57	-0.263157894736842	0.298245614035088	-0.421052631578947	0.368421052631579	0.280701754385965	0.701754385964912	0.210526315789474	0.754385964912281	0.280701754385965	0.701754385964912	0.228070175438596	0.754385964912281
58	-0.275862068965517	0.310344827586207	-0.362068965517241	0.396551724137931	0.293103448275862	0.706896551724138	0.241379310344828	0.758620689655172	0.275862068965517	0.706896551724138	0.224137931034483	0.758620689655172
59	-0.288135593220339	0.322033898305085	-0.372881355932203	0.389830508474576	0.305084745762712	0.694915254237288	0.23728813559322	0.76271186440678	0.288135593220339	0.677966101694915	0.23728813559322	0.728813559322034
60	-0.3	0.3	-0.433333333333333	0.4	0.283333333333333	0.716666666666667	0.233333333333333	0.783333333333333	0.266666666666667	0.7	0.2	0.783333333333333
61	-0.295081967213115	0.295081967213115	-0.360655737704918	0.360655737704918	0.295081967213115	0.704918032786885	0.229508196721311	0.770491803278688	0.311475409836066	0.704918032786885	0.229508196721311	0.754098360655738
62	-0.290322580645161	0.290322580645161	-0.387096774193548	0.403225806451613	0.290322580645161	0.709677419354839	0.241935483870968	0.758064516129032	0.290322580645161	0.709677419354839	0.209677419354839	0.758064516129032
63	-0.285714285714286	0.285714285714286	-0.380952380952381	0.365079365079365	0.285714285714286	0.698412698412698	0.238095238095238	0.746031746031746	0.301587301587302	0.698412698412698	0.238095238095238	0.777777777777778
64	-0.296875	0.265625	-0.375	0.375	0.3125	0.703125	0.25	0.765625	0.296875	0.703125	0.265625	0.75
65	-0.292307692307692	0.292307692307692	-0.369230769230769	0.353846153846154	0.292307692307692	0.692307692307692	0.230769230769231	0.769230769230769	0.292307692307692	0.707692307692308	0.230769230769231	0.769230769230769
66	-0.272727272727273	0.287878787878788	-0.363636363636364	0.333333333333333	0.287878787878788	0.712121212121212	0.242424242424242	0.742424242424242	0.303030303030303	0.712121212121212	0.227272727272727	0.772727272727273
67	-0.268656716417911	0.253731343283582	-0.388059701492537	0.358208955223881	0.298507462686567	0.701492537313433	0.238805970149254	0.761194029850746	0.298507462686567	0.701492537313433	0.238805970149254	0.791044776119403
68	-0.279411764705882	0.264705882352941	-0.411764705882353	0.352941176470588	0.294117647058824	0.705882352941177	0.235294117647059	0.764705882352941	0.294117647058824	0.691176470588235	0.235294117647059	0.764705882352941
69	-0.304347826086957	0.27536231884058	-0.391304347826087	0.36231884057971	0.289855072463768	0.695652173913043	0.217391304347826	0.768115942028985	0.304347826086957	0.695652173913043	0.231884057971014	0.739130434782609
70	-0.3	0.285714285714286	-0.4	0.357142857142857	0.3	0.685714285714286	0.228571428571429	0.728571428571429	0.285714285714286	0.7	0.242857142857143	0.771428571428571
71	-0.267605633802817	0.295774647887324	-0.323943661971831	0.366197183098592	0.295774647887324	0.704225352112676	0.225352112676056	0.76056338028169	0.309859154929577	0.690140845070423	0.23943661971831	0.732394366197183
72	-0.277777777777778	0.277777777777778	-0.361111111111111	0.347222222222222	0.305555555555556	0.694444444444444	0.263888888888889	0.75	0.305555555555556	0.694444444444444	0.236111111111111	0.763888888888889
73	-0.273972602739726	0.287671232876712	-0.342465753424658	0.36986301369863	0.301369863013699	0.698630136986301	0.26027397260274	0.753424657534247	0.301369863013699	0.684931506849315	0.246575342465753	0.767123287671233
74	-0.297297297297297	0.27027027027027	-0.378378378378378	0.405405405405405	0.297297297297297	0.702702702702703	0.216216216216216	0.756756756756757	0.297297297297297	0.689189189189189	0.256756756756757	0.756756756756757
75	-0.28	0.28	-0.36	0.346666666666667	0.293333333333333	0.706666666666667	0.24	0.76	0.306666666666667	0.693333333333333	0.253333333333333	0.76
76	-0.289473684210526	0.289473684210526	-0.368421052631579	0.368421052631579	0.302631578947368	0.697368421052632	0.236842105263158	0.75	0.315789473684211	0.684210526315789	0.236842105263158	0.763157894736842
77	-0.285714285714286	0.272727272727273	-0.363636363636364	0.324675324675325	0.298701298701299	0.688311688311688	0.233766233766234	0.74025974025974	0.298701298701299	0.675324675324675	0.246753246753247	0.74025974025974
78	-0.269230769230769	0.282051282051282	-0.333333333333333	0.397435897435897	0.294871794871795	0.692307692307692	0.243589743589744	0.769230769230769	0.307692307692308	0.692307692307692	0.256410256410256	0.743589743589744
79	-0.316455696202532	0.265822784810127	-0.392405063291139	0.341772151898734	0.30379746835443	0.683544303797468	0.253164556962025	0.734177215189873	0.291139240506329	0.708860759493671	0.253164556962025	0.759493670886076
80	-0.275	0.275	-0.35	0.3375	0.3	0.7	0.25	0.75	0.3125	0.6875	0.225	0.75
81	-0.259259259259259	0.271604938271605	-0.308641975308642	0.320987654320988	0.308641975308642	0.679012345679012	0.246913580246914	0.740740740740741	0.308641975308642	0.691358024691358	0.234567901234568	0.765432098765432
82	-0.280487804878049	0.280487804878049	-0.341463414634146	0.378048780487805	0.304878048780488	0.682926829268293	0.24390243902439	0.74390243902439	0.292682926829268	0.682926829268293	0.231707317073171	0.75609756097561
83	-0.289156626506024	0.265060240963855	-0.385542168674699	0.337349397590362	0.301204819277108	0.698795180722892	0.228915662650602	0.771084337349398	0.313253012048193	0.686746987951807	0.265060240963855	0.746987951807229
84	-0.261904761904762	0.273809523809524	-0.357142857142857	0.357142857142857	0.30952380952381	0.678571428571429	0.238095238095238	0.726190476190476	0.30952380952381	0.69047619047619	0.226190476190476	0.738095238095238
85	-0.247058823529412	0.282352941176471	-0.388235294117647	0.352941176470588	0.305882352941176	0.694117647058824	0.235294117647059	0.752941176470588	0.294117647058824	0.682352941176471	0.247058823529412	0.752941176470588
86	-0.27906976744186	0.267441860465116	-0.337209302325581	0.348837209302326	0.302325581395349	0.686046511627907	0.244186046511628	0.744186046511628	0.290697674418605	0.697674418604651	0.22093023255814	0.755813953488372
87	-0.264367816091954	0.275862068965517	-0.367816091954023	0.344827586206897	0.310344827586207	0.689655172413793	0.241379310344828	0.724137931034483	0.310344827586207	0.689655172413793	0.252873563218391	0.724137931034483
88	-0.284090909090909	0.284090909090909	-0.363636363636364	0.340909090909091	0.295454545454545	0.681818181818182	0.215909090909091	0.75	0.295454545454545	0.693181818181818	0.25	0.761363636363636
89	-0.269662921348315	0.258426966292135	-0.348314606741573	0.359550561797753	0.292134831460674	0.696629213483146	0.247191011235955	0.741573033707865	0.303370786516854	0.696629213483146	0.224719101123595	0.741573033707865
90	-0.266666666666667	0.255555555555556	-0.366666666666667	0.355555555555556	0.311111111111111	0.688888888888889	0.244444444444444	0.733333333333333	0.3	0.677777777777778	0.255555555555556	0.766666666666667
91	-0.263736263736264	0.274725274725275	-0.351648351648352	0.351648351648352	0.318681318681319	0.692307692307692	0.274725274725275	0.747252747252747	0.307692307692308	0.692307692307692	0.252747252747253	0.736263736263736
92	-0.271739130434783	0.260869565217391	-0.391304347826087	0.358695652173913	0.293478260869565	0.684782608695652	0.260869565217391	0.739130434782609	0.304347826086957	0.684782608695652	0.239130434782609	0.760869565217391
93	-0.258064516129032	0.279569892473118	-0.365591397849462	0.365591397849462	0.311827956989247	0.698924731182796	0.247311827956989	0.741935483870968	0.301075268817204	0.688172043010753	0.258064516129032	0.763440860215054
94	-0.25531914893617	0.287234042553191	-0.340425531914894	0.351063829787234	0.319148936170213	0.691489361702128	0.265957446808511	0.74468085106383	0.297872340425532	0.691489361702128	0.234042553191489	0.74468085106383
95	-0.273684210526316	0.284210526315789	-0.357894736842105	0.378947368421053	0.305263157894737	0.684210526315789	0.242105263157895	0.747368421052632	0.305263157894737	0.684210526315789	0.252631578947368	0.736842105263158
96	-0.28125	0.270833333333333	-0.364583333333333	0.364583333333333	0.3125	0.6875	0.260416666666667	0.770833333333333	0.3125	0.697916666666667	0.25	0.739583333333333
97	-0.247422680412371	0.268041237113402	-0.34020618556701	0.371134020618557	0.309278350515464	0.680412371134021	0.237113402061856	0.721649484536082	0.309278350515464	0.680412371134021	0.257731958762887	0.742268041237113
98	-0.255102040816327	0.285714285714286	-0.36734693877551	0.357142857142857	0.316326530612245	0.693877551020408	0.255102040816327	0.755102040816326	0.316326530612245	0.683673469387755	0.23469387755102	0.73469387755102
99	-0.272727272727273	0.262626262626263	-0.373737373737374	0.353535353535354	0.313131313131313	0.696969696969697	0.262626262626263	0.747474747474748	0.303030303030303	0.686868686868687	0.252525252525253	0.767676767676768
100	-0.25	0.26	-0.35	0.32	0.32	0.7	0.27	0.75	0.3	0.69	0.24	0.74
101	-0.267326732673267	0.257425742574257	-0.366336633663366	0.326732673267327	0.306930693069307	0.693069306930693	0.247524752475248	0.742574257425743	0.316831683168317	0.693069306930693	0.267326732673267	0.742574257425743
102	-0.264705882352941	0.254901960784314	-0.343137254901961	0.333333333333333	0.313725490196078	0.676470588235294	0.274509803921569	0.735294117647059	0.323529411764706	0.686274509803922	0.245098039215686	0.745098039215686
103	-0.262135922330097	0.271844660194175	-0.339805825242718	0.330097087378641	0.320388349514563	0.70873786407767	0.252427184466019	0.766990291262136	0.300970873786408	0.689320388349515	0.242718446601942	0.737864077669903
104	-0.259615384615385	0.269230769230769	-0.365384615384615	0.326923076923077	0.317307692307692	0.701923076923077	0.278846153846154	0.740384615384615	0.317307692307692	0.701923076923077	0.25	0.75
105	-0.276190476190476	0.247619047619048	-0.342857142857143	0.314285714285714	0.314285714285714	0.685714285714286	0.247619047619048	0.752380952380952	0.304761904761905	0.695238095238095	0.257142857142857	0.752380952380952
106	-0.264150943396226	0.273584905660377	-0.367924528301887	0.330188679245283	0.30188679245283	0.688679245283019	0.216981132075472	0.754716981132076	0.311320754716981	0.679245283018868	0.235849056603774	0.745283018867924
107	-0.261682242990654	0.271028037383178	-0.364485981308411	0.364485981308411	0.308411214953271	0.700934579439252	0.242990654205607	0.757009345794392	0.308411214953271	0.682242990654206	0.242990654205607	0.719626168224299
108	-0.259259259259259	0.268518518518518	-0.305555555555556	0.361111111111111	0.314814814814815	0.685185185185185	0.268518518518519	0.731481481481482	0.324074074074074	0.685185185185185	0.287037037037037	0.722222222222222
109	-0.275229357798165	0.247706422018349	-0.348623853211009	0.330275229357798	0.311926605504587	0.678899082568807	0.247706422018349	0.724770642201835	0.311926605504587	0.688073394495413	0.256880733944954	0.73394495412844
110	-0.245454545454545	0.254545454545455	-0.336363636363636	0.336363636363636	0.309090909090909	0.690909090909091	0.245454545454545	0.736363636363636	0.309090909090909	0.690909090909091	0.263636363636364	0.736363636363636
111	-0.27027027027027	0.27027027027027	-0.333333333333333	0.342342342342342	0.315315315315315	0.693693693693694	0.252252252252252	0.747747747747748	0.315315315315315	0.684684684684685	0.261261261261261	0.747747747747748
112	-0.267857142857143	0.258928571428571	-0.348214285714286	0.348214285714286	0.3125	0.6875	0.276785714285714	0.758928571428571	0.3125	0.6875	0.267857142857143	0.758928571428571
113	-0.256637168141593	0.265486725663717	-0.336283185840708	0.336283185840708	0.309734513274336	0.690265486725664	0.238938053097345	0.743362831858407	0.31858407079646	0.68141592920354	0.274336283185841	0.761061946902655
114	-0.254385964912281	0.280701754385965	-0.342105263157895	0.368421052631579	0.324561403508772	0.692982456140351	0.280701754385965	0.728070175438597	0.289473684210526	0.666666666666667	0.254385964912281	0.710526315789474
115	-0.260869565217391	0.269565217391304	-0.347826086956522	0.347826086956522	0.321739130434783	0.695652173913043	0.252173913043478	0.747826086956522	0.304347826086957	0.669565217391304	0.252173913043478	0.721739130434783
116	-0.267241379310345	0.275862068965517	-0.353448275862069	0.344827586206897	0.318965517241379	0.698275862068966	0.241379310344828	0.741379310344828	0.310344827586207	0.672413793103448	0.267241379310345	0.71551724137931
117	-0.282051282051282	0.273504273504274	-0.316239316239316	0.324786324786325	0.324786324786325	0.683760683760684	0.264957264957265	0.735042735042735	0.299145299145299	0.683760683760684	0.247863247863248	0.735042735042735
118	-0.26271186440678	0.26271186440678	-0.389830508474576	0.322033898305085	0.313559322033898	0.686440677966102	0.245762711864407	0.728813559322034	0.313559322033898	0.677966101694915	0.279661016949153	0.745762711864407
119	-0.260504201680672	0.260504201680672	-0.310924369747899	0.34453781512605	0.327731092436975	0.680672268907563	0.260504201680672	0.747899159663866	0.302521008403361	0.680672268907563	0.260504201680672	0.739495798319328
120	-0.266666666666667	0.258333333333333	-0.358333333333333	0.358333333333333	0.308333333333333	0.675	0.25	0.766666666666667	0.316666666666667	0.683333333333333	0.266666666666667	0.741666666666667
121	-0.264462809917355	0.256198347107438	-0.347107438016529	0.355371900826446	0.31404958677686	0.677685950413223	0.256198347107438	0.735537190082645	0.305785123966942	0.685950413223141	0.247933884297521	0.727272727272727
122	-0.262295081967213	0.286885245901639	-0.336065573770492	0.360655737704918	0.311475409836066	0.680327868852459	0.262295081967213	0.721311475409836	0.295081967213115	0.69672131147541	0.262295081967213	0.754098360655738
123	-0.268292682926829	0.252032520325203	-0.341463414634146	0.341463414634146	0.317073170731707	0.682926829268293	0.252032520325203	0.731707317073171	0.317073170731707	0.67479674796748	0.260162601626016	0.731707317073171
124	-0.282258064516129	0.258064516129032	-0.387096774193548	0.354838709677419	0.306451612903226	0.67741935483871	0.266129032258065	0.741935483870968	0.32258064516129	0.693548387096774	0.282258064516129	0.741935483870968
125	-0.264	0.256	-0.32	0.336	0.312	0.68	0.256	0.736	0.328	0.688	0.28	0.744
126	-0.238095238095238	0.246031746031746	-0.293650793650794	0.30952380952381	0.30952380952381	0.682539682539683	0.26984126984127	0.738095238095238	0.317460317460317	0.674603174603175	0.26984126984127	0.714285714285714
127	-0.259842519685039	0.275590551181102	-0.346456692913386	0.330708661417323	0.31496062992126	0.68503937007874	0.259842519685039	0.732283464566929	0.307086614173228	0.692913385826772	0.267716535433071	0.740157480314961
128	-0.265625	0.2421875	-0.3515625	0.3359375	0.328125	0.6796875	0.265625	0.7265625	0.3203125	0.6796875	0.2734375	0.71875
129	-0.248062015503876	0.255813953488372	-0.356589147286822	0.333333333333333	0.317829457364341	0.674418604651163	0.255813953488372	0.713178294573643	0.310077519379845	0.682170542635659	0.263565891472868	0.751937984496124
130	-0.276923076923077	0.253846153846154	-0.330769230769231	0.330769230769231	0.307692307692308	0.684615384615385	0.269230769230769	0.730769230769231	0.315384615384615	0.684615384615385	0.261538461538462	0.746153846153846
131	-0.251908396946565	0.259541984732824	-0.32824427480916	0.312977099236641	0.305343511450382	0.679389312977099	0.267175572519084	0.732824427480916	0.312977099236641	0.679389312977099	0.282442748091603	0.740458015267176
132	-0.25	0.257575757575758	-0.340909090909091	0.333333333333333	0.310606060606061	0.689393939393939	0.257575757575758	0.734848484848485	0.310606060606061	0.674242424242424	0.272727272727273	0.742424242424242
133	-0.255639097744361	0.233082706766917	-0.330827067669173	0.300751879699248	0.330827067669173	0.676691729323308	0.270676691729323	0.714285714285714	0.323308270676692	0.684210526315789	0.293233082706767	0.744360902255639
134	-0.253731343283582	0.246268656716418	-0.313432835820895	0.328358208955224	0.32089552238806	0.686567164179104	0.253731343283582	0.73134328358209	0.328358208955224	0.671641791044776	0.261194029850746	0.723880597014925
135	-0.251851851851852	0.266666666666667	-0.362962962962963	0.318518518518518	0.318518518518519	0.688888888888889	0.274074074074074	0.755555555555556	0.303703703703704	0.681481481481481	0.214814814814815	0.718518518518519
136	-0.264705882352941	0.264705882352941	-0.352941176470588	0.338235294117647	0.301470588235294	0.683823529411765	0.242647058823529	0.727941176470588	0.301470588235294	0.676470588235294	0.257352941176471	0.742647058823529
137	-0.27007299270073	0.255474452554745	-0.321167883211679	0.313868613138686	0.321167883211679	0.693430656934307	0.27007299270073	0.737226277372263	0.313868613138686	0.686131386861314	0.255474452554745	0.759124087591241
138	-0.253623188405797	0.253623188405797	-0.347826086956522	0.311594202898551	0.311594202898551	0.681159420289855	0.260869565217391	0.731884057971015	0.326086956521739	0.666666666666667	0.260869565217391	0.739130434782609
139	-0.266187050359712	0.251798561151079	-0.309352517985612	0.323741007194245	0.316546762589928	0.683453237410072	0.251798561151079	0.726618705035971	0.316546762589928	0.676258992805755	0.244604316546763	0.741007194244604
140	-0.25	0.25	-0.342857142857143	0.35	0.321428571428571	0.671428571428571	0.25	0.735714285714286	0.314285714285714	0.685714285714286	0.257142857142857	0.735714285714286
141	-0.24113475177305	0.26241134751773	-0.333333333333333	0.333333333333333	0.319148936170213	0.680851063829787	0.25531914893617	0.730496453900709	0.326241134751773	0.680851063829787	0.24822695035461	0.716312056737589
142	-0.246478873239437	0.26056338028169	-0.323943661971831	0.330985915492958	0.330985915492958	0.683098591549296	0.26056338028169	0.725352112676056	0.323943661971831	0.669014084507042	0.267605633802817	0.732394366197183
143	-0.258741258741259	0.251748251748252	-0.363636363636364	0.335664335664336	0.328671328671329	0.678321678321678	0.265734265734266	0.727272727272727	0.314685314685315	0.685314685314685	0.258741258741259	0.748251748251748
144	-0.229166666666667	0.256944444444444	-0.270833333333333	0.333333333333333	0.3125	0.6875	0.263888888888889	0.729166666666667	0.333333333333333	0.659722222222222	0.270833333333333	0.736111111111111
145	-0.248275862068966	0.262068965517241	-0.344827586206897	0.303448275862069	0.331034482758621	0.675862068965517	0.248275862068966	0.731034482758621	0.324137931034483	0.689655172413793	0.275862068965517	0.744827586206897
146	-0.280821917808219	0.246575342465753	-0.376712328767123	0.328767123287671	0.321917808219178	0.671232876712329	0.26027397260274	0.719178082191781	0.328767123287671	0.698630136986301	0.280821917808219	0.746575342465753
147	-0.27891156462585	0.238095238095238	-0.346938775510204	0.312925170068027	0.312925170068027	0.680272108843537	0.272108843537415	0.748299319727891	0.333333333333333	0.687074829931973	0.292517006802721	0.755102040816326
148	-0.263513513513513	0.27027027027027	-0.337837837837838	0.317567567567568	0.317567567567568	0.675675675675676	0.25	0.743243243243243	0.310810810810811	0.668918918918919	0.25	0.743243243243243
149	-0.25503355704698	0.25503355704698	-0.348993288590604	0.322147651006711	0.328859060402685	0.677852348993289	0.275167785234899	0.731543624161074	0.315436241610738	0.697986577181208	0.268456375838926	0.74496644295302
150	-0.24	0.246666666666667	-0.34	0.306666666666667	0.32	0.673333333333333	0.266666666666667	0.726666666666667	0.326666666666667	0.686666666666667	0.273333333333333	0.726666666666667
151	-0.264900662251656	0.264900662251656	-0.317880794701987	0.337748344370861	0.311258278145695	0.675496688741722	0.264900662251656	0.721854304635762	0.304635761589404	0.682119205298013	0.264900662251656	0.71523178807947
